name,address,latitude,longitude
溝子口,站牌代碼 2485,24.987671,121.55201
自強隧道,站牌代碼 1254,25.085862,121.551896
南昌路,站牌代碼 1000193,25.030967,121.517416
全成土雞城,站牌代碼 751,25.135463,121.595404
和平東路四段,站牌代碼 1000088,25.004798,121.57051
舊莊二站,站牌代碼 1725,25.03749,121.624376
雨農國小,站牌代碼 3952,25.10544,121.52856
福華商場,站牌代碼 8672,25.068993,121.593264
介壽國中,站牌代碼 1497,25.058239,121.555729
福德廟(石牌),站牌代碼 55001,25.123542,121.525308
捷運南京復興�,站牌代碼 200005016,25.051719,121.543237
萬壽橋頭(木柵),站牌代碼 1000541,24.991315,121.571127
捷運松江南京�,站牌代碼 200005023,25.051842,121.532388
仁愛延吉街口,站牌代碼 1864,25.037622,121.555234
博仁醫院,站牌代碼 1578,25.04937,121.55774
重慶南路三段(�,站牌代碼 1920,25.025434,121.516315
新東里,站牌代碼 1587,25.058049,121.56906
臺北科技大學(�,站牌代碼 2228,25.042339,121.534368
中華路北站,站牌代碼 1001169,25.044585,121.508765
惇敘工商(泉源),站牌代碼 7207,25.144316,121.527118
懷恩隧道,站牌代碼 2550,24.997913,121.552503
長春國小,站牌代碼 1295,25.054612,121.533958
永春公寓,站牌代碼 15117,25.040007,121.577949
捷運內湖站,站牌代碼 1071,25.083462,121.593879
第一銀行,站牌代碼 7239,25.134925,121.502549
士東路,站牌代碼 4994,25.113461,121.536781
萬芳社區,站牌代碼 2491,25.001753,121.570457
大湖國小,站牌代碼 20345,25.0881,121.59955
南港車站,站牌代碼 4847,25.053282,121.607188
龍安國小(公務�,站牌代碼 2255,25.025176,121.534931
東和公園,站牌代碼 4985,25.121639,121.533077
德昌街口,站牌代碼 1830,25.025045,121.500485
絹絲瀑布,站牌代碼 50521,25.151066,121.561881
新湖舊宗路口,站牌代碼 4020,25.062318,121.578721
田尾湖,站牌代碼 1001268,25.161371,121.564965
北投公園,站牌代碼 112,25.136348,121.504124
愛國金山路口,站牌代碼 1000515,25.031996,121.526177
仁愛國泰醫院,站牌代碼 2305,25.037678,121.552599
臺視,站牌代碼 1499,25.04815,121.55011
一女中(重慶),站牌代碼 1000628,25.037577,121.512767
聯合醫院陽明�,站牌代碼 200005053,25.105118,121.531929
市政府(市府),站牌代碼 4171,25.03866,121.563539
沙崙下,站牌代碼 9488,25.112581,121.56348
龍山國小,站牌代碼 1834,25.03611,121.49478
公企中心,站牌代碼 6676,25.030636,121.526784
捷運雙連站,站牌代碼 1342,25.05763,121.518967
仁愛中山路口,站牌代碼 1860,25.038948,121.518475
玉成公園(中坡),站牌代碼 1000300,25.041107,121.585143
第二果菜市場,站牌代碼 1344,25.068039,121.538733
捷運忠孝復興�,站牌代碼 3933,25.041887,121.542636
關渡,站牌代碼 14639,25.124915,121.465516
陽明公園後門�,站牌代碼 1001467,25.159774,121.53488
恆光禪寺,站牌代碼 1001291,25.103598,121.589668
永倫里(社中),站牌代碼 36106,25.091599,121.50239
實踐國小,站牌代碼 1000525,24.983578,121.556411
捷運萬隆站,站牌代碼 2450,25.001766,121.53878
民權龍江路口,站牌代碼 1000184,25.062396,121.541275
富安國小,站牌代碼 826,25.105862,121.483265
中央電台,站牌代碼 9434,25.078128,121.53004
臺北科技大學(�,站牌代碼 20249,25.043508,121.536263
臺北車站(承德),站牌代碼 16254,25.050271,121.516986
民和街口,站牌代碼 1749,25.024252,121.495233
動物之家,站牌代碼 1078,25.06354,121.60998
職能發展學院�,站牌代碼 50649,25.113281,121.539439
政大和墅社區,站牌代碼 1001455,24.985296,121.581837
泉源國小宿舍,站牌代碼 1001318,25.150297,121.525437
忠順街,站牌代碼 1000530,24.983845,121.55867
國泰人壽大樓,站牌代碼 791,25.090459,121.50944
中山北路口,站牌代碼 1000675,25.106183,121.524101
中山健康服務�,站牌代碼 200005052,25.064408,121.533456
內雙溪橋,站牌代碼 9489,25.112241,121.562212
觀光局,站牌代碼 3851,25.041283,121.555796
興安華城,站牌代碼 1390,25.056921,121.543814
健行新村(西安),站牌代碼 333,25.120008,121.508648
下寮橋,站牌代碼 1608,25.019118,121.594422
中和街,站牌代碼 7238,25.139208,121.501688
百拉卡公路入�,站牌代碼 50524,25.179723,121.542918
洲美橋,站牌代碼 892,25.092659,121.499222
山豬窟游泳池,站牌代碼 1609,25.032246,121.624293
廣合新村,站牌代碼 1001439,25.060581,121.563146
西湖園,站牌代碼 8544,25.084797,121.580553
永春高中,站牌代碼 2071,25.033446,121.57978
指南山莊,站牌代碼 50674,24.98898,121.578601
挹翠山莊,站牌代碼 2135,25.01953,121.573483
陽明山總站,站牌代碼 852,25.151431,121.546009
捷運松江南京�,站牌代碼 16011,25.052069,121.533312
南機場公寓,站牌代碼 4604,25.028592,121.505408
和安里,站牌代碼 6994,25.035832,121.543955
崇仁路口,站牌代碼 345,25.122377,121.502948
大我新舍,站牌代碼 2193,25.01438,121.562299
信義國中(莊敬),站牌代碼 1000142,25.027402,121.565724
靜心高中,站牌代碼 20244,24.998953,121.545835
長安東路一段,站牌代碼 1284,25.049576,121.522494
齊賢華廈,站牌代碼 916,25.11854,121.525398
忠義街,站牌代碼 716,25.10791,121.532822
金龍隧道口,站牌代碼 1064,25.086488,121.588859
中社路11巷,站牌代碼 614,25.110758,121.559972
秀湖,站牌代碼 1000732,25.084491,121.597448
劍南橋,站牌代碼 917,25.10731,121.55751
大直美堤花園�,站牌代碼 9407,25.080021,121.557483
臺大醫院,站牌代碼 1000087,25.041403,121.518555
欣欣大眾公司,站牌代碼 1276,25.053133,121.525213
松隆路口,站牌代碼 1000426,25.045009,121.569363
文林國小,站牌代碼 55017,25.107487,121.515157
文山行政中心,站牌代碼 2380,24.989679,121.56982
大龍峒保安宮,站牌代碼 1000168,25.071972,121.515431
光華商場,站牌代碼 1247,25.045643,121.531427
南京公寓(捷運�,站牌代碼 200005034,25.051215,121.563073
溫泉博物館,站牌代碼 1001331,25.136873,121.506977
新安,站牌代碼 1000611,25.124835,121.550308
溫泉奇岩路口,站牌代碼 91,25.13548,121.50685
蘭雅國中,站牌代碼 539,25.109531,121.53034
司法新村,站牌代碼 1000454,24.983721,121.565878
萬芳6號公園,站牌代碼 2728,24.999962,121.56892
臺大,站牌代碼 6667,25.018029,121.53375
捷運圓山站,站牌代碼 1001373,25.069203,121.52
新民國中,站牌代碼 457,25.139375,121.507149
大安高工,站牌代碼 6996,25.031805,121.543923
民權國小,站牌代碼 8650,25.062624,121.560445
內雙溪自然中�,站牌代碼 1001326,25.117197,121.577745
景華公園,站牌代碼 2465,24.994734,121.544499
捷運忠孝敦化�,站牌代碼 372,25.041656,121.550179
金華國中,站牌代碼 2277,25.030261,121.533019
植物園,站牌代碼 3909,25.030916,121.508783
南港,站牌代碼 1660,25.055394,121.613659
翠山莊,站牌代碼 909,25.111094,121.56185
民權東路口,站牌代碼 1000128,25.061681,121.550089
民權隧道二,站牌代碼 1024,25.067253,121.601286
濱江國中,站牌代碼 9403,25.079819,121.560166
自強街口(西安),站牌代碼 172,25.111764,121.516926
忠孝醫院(成福),站牌代碼 1932,25.045649,121.586021
明溪街,站牌代碼 733,25.107466,121.566429
成美幼稚園,站牌代碼 1031,25.054607,121.58184
新壽公園,站牌代碼 16256,25.063244,121.530492
南港車站,站牌代碼 4848,25.053401,121.606959
南昌路,站牌代碼 1000277,25.031219,121.517248
石潭路,站牌代碼 4809,25.062562,121.5868
政大,站牌代碼 3988,24.987567,121.576536
萬福橋,站牌代碼 56112,25.003236,121.585154
社新里,站牌代碼 5976,25.089467,121.503968
長安東路二段,站牌代碼 1286,25.048656,121.534083
中銀山莊,站牌代碼 4989,25.126841,121.532981
圓山,站牌代碼 56096,24.970251,121.600402
萬隆社區,站牌代碼 1001483,24.999887,121.536833
永欣里,站牌代碼 14630,25.121853,121.523714
興安宮,站牌代碼 4878,24.996211,121.550133
景華街一,站牌代碼 1001338,24.995998,121.546942
夢幻湖,站牌代碼 4842,25.171428,121.559883
聖人瀑布,站牌代碼 1001277,25.127044,121.587537
濟南路二段,站牌代碼 2242,25.041212,121.527201
陽明大學行政�,站牌代碼 1000828,25.122271,121.514816
陽明山立體停�,站牌代碼 5021,25.15395,121.53912
中華科技大學,站牌代碼 50025,25.033513,121.61119
義理街口,站牌代碼 1000929,25.1161,121.514796
酒泉重慶路口,站牌代碼 1001791,25.072075,121.514653
鄰江里,站牌代碼 1481,25.071647,121.510796
美麗華(植福),站牌代碼 4074,25.083914,121.557117
龍山寺(西園),站牌代碼 1833,25.036317,121.499274
南深路80號,站牌代碼 1000823,25.019693,121.622274
樟湖步道,站牌代碼 2530,24.965831,121.583115
坑口運動公園,站牌代碼 4649,25.035124,121.623671
榮總院區,站牌代碼 317,25.119738,121.520135
重慶南路一段,站牌代碼 1000638,25.044802,121.513155
士林市場(銘傳�,站牌代碼 573,25.088741,121.523559
景福街,站牌代碼 1000669,24.995358,121.53634
下竹林,站牌代碼 1000612,25.12978,121.547625
晉強公司,站牌代碼 1076,25.062891,121.599306
鵝尾山步道口,站牌代碼 9462,25.128746,121.575387
慈后宮,站牌代碼 50086,25.127913,121.501131
陽明大學實驗�,站牌代碼 4844,25.123178,121.514561
大坑,站牌代碼 1001309,25.027187,121.655361
大磺嘴,站牌代碼 47,25.142554,121.522605
水源地,站牌代碼 4837,25.14752,121.51061
擷翠新村,站牌代碼 1001274,25.121838,121.563408
松山商職(信義),站牌代碼 2098,25.035945,121.577776
永福(林語堂故�,站牌代碼 1000609,25.109244,121.54702
敦南美景,站牌代碼 2460,25.003475,121.550141
武身廟,站牌代碼 20339,25.09139,121.58679
清江圖書館,站牌代碼 1001783,25.127571,121.507236
永公路三,站牌代碼 664,25.121051,121.556719
豐台煤礦,站牌代碼 4730,25.025371,121.624142
文和橋,站牌代碼 12217,25.002574,121.595113
北藝大音樂廳,站牌代碼 311,25.132053,121.468652
洲美國小,站牌代碼 7221,25.100872,121.502969
下竹圍,站牌代碼 565,25.098231,121.493319
鞍部,站牌代碼 931,25.182821,121.52997
富德里,站牌代碼 5001,25.004159,121.595809
北投站,站牌代碼 118,25.144482,121.492059
芝蘭新村,站牌代碼 1000616,25.106961,121.536861
松山高中(基隆�,站牌代碼 15119,25.044235,121.566482
博嘉國小,站牌代碼 2454,24.999443,121.575626
昆明街(中醫院�,站牌代碼 232,25.042383,121.504758
新安路三,站牌代碼 871,25.124843,121.554618
立賢路口,站牌代碼 20308,25.115199,121.503965
萬芳活動中心,站牌代碼 2493,25.002357,121.568381
黎明社教中心,站牌代碼 4131,25.01994,121.55198
大同之家,站牌代碼 20,25.145839,121.522896
內溝,站牌代碼 1001280,25.096743,121.614669
松園,站牌代碼 732,25.158129,121.565118
消防局(松仁),站牌代碼 1000688,25.039384,121.568308
大豐,站牌代碼 9422,25.120025,121.581375
綠光101,站牌代碼 4887,25.02287,121.56354
行義路三,站牌代碼 182,25.137749,121.528257
陽明大學(西安),站牌代碼 441,25.119098,121.511662
聯合醫院婦幼�,站牌代碼 1972,25.029746,121.518486
永安里,站牌代碼 4185,25.078877,121.546182
公企中心,站牌代碼 6673,25.030119,121.527651
行善石潭路口,站牌代碼 4813,25.062312,121.584293
地藏禪寺,站牌代碼 5978,25.099786,121.491587
新生公園(松江),站牌代碼 1000124,25.071033,121.532844
九如里一,站牌代碼 1620,25.038614,121.616978
安泰街(康樂橋�,站牌代碼 1000030,25.078353,121.616682
菁山莊,站牌代碼 4807,25.144014,121.557382
永春高中,站牌代碼 1000779,25.033478,121.579692
艋舺大道,站牌代碼 6402,25.033497,121.503948
頂半嶺,站牌代碼 14607,25.144071,121.539442
天母國中,站牌代碼 50657,25.118085,121.537145
士林,站牌代碼 10209,25.096111,121.524405
萬大國小,站牌代碼 1810,25.023358,121.499715
圳仔頭,站牌代碼 690,25.13203,121.57509
水墘,站牌代碼 60150,25.120292,121.554479
永公橋,站牌代碼 14416,25.113622,121.55101
拔子埔,站牌代碼 724,25.10504,121.543937
浮洲活動中心,站牌代碼 780,25.10978,121.49004
玉成公園(成福),站牌代碼 2073,25.042218,121.587309
內埔,站牌代碼 1001457,25.15773,121.53078
行善路,站牌代碼 1000280,25.05712,121.576451
吳興國小(莊敬),站牌代碼 50152,25.026866,121.567955
濟南路二段,站牌代碼 1000311,25.041525,121.527051
興農橋,站牌代碼 1001440,25.139454,121.570259
景雲街,站牌代碼 6726,25.018596,121.575257
遼寧街口,站牌代碼 1001381,25.052587,121.541976
觀光草莓園(二),站牌代碼 554,25.103908,121.589918
合誠宮,站牌代碼 689,25.130842,121.574546
利陽藝術學苑,站牌代碼 4872,25.127422,121.464555
涼州重慶路口,站牌代碼 1000054,25.060795,121.513088
環山網球場,站牌代碼 14689,24.982367,121.578339
貓纜動物園南�,站牌代碼 4030,24.989841,121.586251
牯嶺街小劇場,站牌代碼 1960,25.03176,121.51518
軍功新村,站牌代碼 36113,25.000127,121.573707
水井尾,站牌代碼 628,25.14598,121.531911
頂湖山,站牌代碼 824,25.1731,121.540515
下塔悠,站牌代碼 1184,25.071555,121.558556
臺北漁市,站牌代碼 1209,25.068267,121.537216
下塔悠一,站牌代碼 7250,25.072466,121.554472
敦化安和路口,站牌代碼 2328,25.03977,121.54951
馬槽溫泉,站牌代碼 20335,25.178696,121.562417
福興路口,站牌代碼 2525,25.002828,121.55119
幽雅路口,站牌代碼 4822,25.13705,121.511865
明山宮一,站牌代碼 3975,25.129093,121.527864
磺溪底,站牌代碼 940,25.140693,121.549879
菁山三,站牌代碼 1001264,25.147261,121.558438
德明財經科技�,站牌代碼 8609,25.086506,121.568159
捷運大安站(信�,站牌代碼 2282,25.033385,121.54394
臺北大學(臺北�,站牌代碼 1207,25.057331,121.536443
福安里,站牌代碼 5980,25.096441,121.49546
富洲里,站牌代碼 4897,25.109311,121.468181
至善國中,站牌代碼 9478,25.103992,121.555619
阿波羅大廈,站牌代碼 3931,25.041566,121.553585
西寧南路,站牌代碼 1757,25.040024,121.50609
松德站,站牌代碼 2106,25.032615,121.574477
黎順里,站牌代碼 2173,25.025205,121.556326
捷運忠義站,站牌代碼 3970,25.131369,121.473446
猴洞產業道路,站牌代碼 50049,25.132463,121.532532
西雲禪寺,站牌代碼 1001272,25.130468,121.56666
絹絲瀑布,站牌代碼 837,25.151158,121.561641
松山新城,站牌代碼 1533,25.05562,121.55556
忠泰美術館,站牌代碼 1168,25.044454,121.5373
虎林街口,站牌代碼 50125,25.048149,121.574202
舊莊公園,站牌代碼 1726,25.041071,121.620895
頂坪,站牌代碼 20372,25.152848,121.539351
萬芳國小,站牌代碼 50053,25.001567,121.567492
興隆路口(辛亥),站牌代碼 2540,25.001907,121.555111
大同公司(晴光�,站牌代碼 1171,25.064381,121.522018
萬美社區,站牌代碼 10140,25.00331,121.563071
萬大路,站牌代碼 4638,25.030853,121.500653
慈航寺,站牌代碼 454,25.14463,121.49679
金甌女中,站牌代碼 2278,25.034974,121.524197
忠孝新村,站牌代碼 715,25.11116,121.539738
交通事件裁決�,站牌代碼 200005054,25.01348,121.5354
新福里,站牌代碼 16258,25.064645,121.530524
士林高商,站牌代碼 580,25.094076,121.517059
信義國中(莊敬),站牌代碼 1000143,25.027607,121.56521
仁愛臨沂街口,站牌代碼 1872,25.038498,121.529542
光華商場,站牌代碼 6683,25.045052,121.532959
信義永康街口(�,站牌代碼 2116,25.033659,121.529712
聯合二村,站牌代碼 1597,25.058502,121.559217
捷運忠孝復興�,站牌代碼 2317,25.040903,121.543573
武功國小(興隆),站牌代碼 3980,25.004383,121.540113
聯合醫院忠孝�,站牌代碼 200005046,25.046533,121.586075
菁山莊,站牌代碼 4806,25.144107,121.557297
捷運國父紀念�,站牌代碼 4162,25.042558,121.557568
東吳大學城中�,站牌代碼 4610,25.039091,121.509456
信義杭州路口,站牌代碼 2125,25.0357,121.523836
啟聰學校,站牌代碼 1000383,25.074508,121.513589
大道路,站牌代碼 1000179,25.040675,121.582638
三興國小(臨江�,站牌代碼 1000295,25.028298,121.556581
木柵市場,站牌代碼 50682,24.988372,121.568547
寶慶路,站牌代碼 2027,25.041492,121.509834
潭美國小(舊宗),站牌代碼 1000215,25.058297,121.580495
聯合二村,站牌代碼 1000075,25.058625,121.558923
市立體育場,站牌代碼 1510,25.049321,121.549269
大草坪(自強宿�,站牌代碼 14692,24.978019,121.574649
臺北橋,站牌代碼 1413,25.061587,121.511237
舊莊,站牌代碼 1000152,25.038406,121.622734
保一總隊,站牌代碼 271,25.118916,121.517002
明水路口,站牌代碼 1001025,25.079852,121.552888
捷運景美站,站牌代碼 3368,24.99333,121.54114
郵政訓練所,站牌代碼 20358,25.14117,121.50929
永嶺,站牌代碼 1000608,25.106965,121.545382
長安林森路口,站牌代碼 1282,25.048791,121.525802
濱江商圈,站牌代碼 1396,25.065972,121.539112
新安里中站,站牌代碼 4900,25.132405,121.555424
行善行愛路口,站牌代碼 4672,25.061422,121.58377
中正山登山口,站牌代碼 50087,25.150059,121.520183
萬芳社區,站牌代碼 1000684,25.002678,121.57187
觀光草莓園,站牌代碼 1001290,25.103653,121.589591
石牌路,站牌代碼 3957,25.11344,121.510604
保安街口,站牌代碼 5996,25.05983,121.511324
長壽橋,站牌代碼 1063,25.054018,121.580821
茶推廣中心,站牌代碼 57702,24.969359,121.593793
成福宮,站牌代碼 1000643,25.039106,121.589841
至善路三段,站牌代碼 696,25.11494,121.57171
青年社區,站牌代碼 1772,25.025473,121.504417
時報大樓,站牌代碼 1782,25.03295,121.49703
紫雲街口,站牌代碼 2163,25.01803,121.57497
長安東路二段,站牌代碼 1285,25.048273,121.533465
臺寶,站牌代碼 20338,25.183394,121.556559
世貿新城,站牌代碼 2047,25.031368,121.565303
迪化街,站牌代碼 10411,25.057015,121.511022
舊莊里,站牌代碼 4739,25.039795,121.620323
雙溪站一,站牌代碼 9409,25.106705,121.566978
金華大廈,站牌代碼 2276,25.029947,121.529268
芬第社區,站牌代碼 5052,25.058553,121.596323
通化街夜市,站牌代碼 4885,25.029943,121.554227
威靈廟,站牌代碼 5971,25.105932,121.476701
舊莊國小,站牌代碼 50029,25.039526,121.621016
雙園國中,站牌代碼 1839,25.027515,121.493072
士林國中,站牌代碼 322,25.094828,121.523269
靜修女中,站牌代碼 10412,25.056923,121.515076
建安新村,站牌代碼 759,25.105873,121.481392
南寮(忠三街口),站牌代碼 1042,25.078724,121.623629
明安宮,站牌代碼 230,25.10207,121.49608
文山運動中心(�,站牌代碼 4712,24.996475,121.560053
菁山里(二),站牌代碼 840,25.142135,121.564973
立農國小一,站牌代碼 60098,25.119973,121.503783
菁山五,站牌代碼 731,25.14849,121.559072
寧波重慶路口,站牌代碼 2009,25.028931,121.515419
菁山五,站牌代碼 838,25.148388,121.559187
頂湖入口(竹子�,站牌代碼 20422,25.173595,121.538407
中山女高,站牌代碼 1186,25.048252,121.53607
御香居,站牌代碼 1001307,25.026323,121.657129
泉源公園,站牌代碼 5066,25.14219,121.507514
萬和公園,站牌代碼 1001487,25.00219,121.536659
艋舺大道,站牌代碼 3889,25.033705,121.503457
乾坑子,站牌代碼 14421,25.142145,121.558533
聖人橋,站牌代碼 9459,25.125,121.58759
寶興街,站牌代碼 50720,25.025799,121.494359
菁山里(一),站牌代碼 839,25.143536,121.564231
後車站,站牌代碼 1449,25.051387,121.515137
萬和公園,站牌代碼 1001481,25.002018,121.536706
民生東路口,站牌代碼 1001086,25.058575,121.530273
耕莘文教院,站牌代碼 1966,25.018986,121.528945
中華科技大學,站牌代碼 1613,25.033607,121.611143
六褔公園,站牌代碼 1000704,25.04887,121.616349
三軍總醫院松�,站牌代碼 1563,25.053601,121.557239
菁山里(二),站牌代碼 1001442,25.142067,121.565108
中湖,站牌代碼 621,25.177801,121.556673
辛亥路口,站牌代碼 6675,25.024042,121.537157
湖田橋,站牌代碼 144,25.170444,121.538427
捷運唭哩岸站�,站牌代碼 384,25.120463,121.506552
聚盛里,站牌代碼 1379,25.058708,121.52575
基湖站,站牌代碼 1083,25.07971,121.564557
南京公寓(捷運�,站牌代碼 200005033,25.051328,121.564595
成淵高中,站牌代碼 4888,25.059364,121.518512
司法新村,站牌代碼 4029,24.983499,121.566929
捷運劍潭站(基�,站牌代碼 1000256,25.084936,121.525029
莒光路口,站牌代碼 1795,25.031831,121.500615
至善路三段,站牌代碼 9429,25.1151,121.57187
東湖國中,站牌代碼 1000677,25.072994,121.619477
國立科教館,站牌代碼 50651,25.095042,121.517199
葫蘆堵市場,站牌代碼 5989,25.083138,121.510334
延平長安路口,站牌代碼 6000,25.053232,121.511847
龍山寺(康定),站牌代碼 1000242,25.036313,121.501342
玉成公園(中坡),站牌代碼 1000299,25.041958,121.585063
麗山新村,站牌代碼 1155,25.085185,121.573943
南港,站牌代碼 1643,25.055124,121.613598
南港軟體園區�,站牌代碼 1000273,25.058703,121.614216
九如里二,站牌代碼 1618,25.034863,121.61612
捷運科技大樓�,站牌代碼 2320,25.025998,121.543819
行善路,站牌代碼 1035,25.057109,121.576663
捷運東門站,站牌代碼 6940,25.034138,121.526942
兒童新樂園,站牌代碼 814,25.096364,121.514658
天母,站牌代碼 50634,25.124204,121.53245
保安街口,站牌代碼 1444,25.05984,121.511472
國泰人壽大樓,站牌代碼 36109,25.090744,121.509397
華山公園,站牌代碼 1351,25.048174,121.52412
芝山岩,站牌代碼 9454,25.101329,121.536727
潮州街口,站牌代碼 2342,25.029287,121.521
基湖路口,站牌代碼 8404,25.080295,121.566067
忠義,站牌代碼 221,25.136026,121.480196
龍江路口,站牌代碼 1395,25.060602,121.540958
捷運東門站,站牌代碼 6939,25.034025,121.52764
復興派出所,站牌代碼 2455,24.986793,121.546656
景文中學,站牌代碼 1000522,24.9842,121.568911
臺北法院,站牌代碼 1896,25.035814,121.511387
小南門(和平院�,站牌代碼 1853,25.036335,121.508426
南京西路口(塔�,站牌代碼 1000995,25.052852,121.510462
景文中學,站牌代碼 1000540,24.9837,121.568558
大業路(大興街�,站牌代碼 38,25.12976,121.49669
國泰新村(興隆),站牌代碼 3992,24.982866,121.562367
庫倫街口,站牌代碼 16205,25.070809,121.518181
和平安和路口,站牌代碼 2250,25.024273,121.550862
聯合醫院中興�,站牌代碼 1483,25.050161,121.509295
雙溪站一,站牌代碼 955,25.10655,121.56714
捷運萬芳醫院�,站牌代碼 1000039,24.999571,121.556845
中國時報,站牌代碼 3940,25.035221,121.496276
中國科技大學(�,站牌代碼 16203,24.99956,121.553716
棕櫚泉社區,站牌代碼 2475,24.997267,121.56245
貓空纜車站,站牌代碼 2545,24.968486,121.587955
國民住宅,站牌代碼 1000181,25.045626,121.573514
八仙里,站牌代碼 48,25.120326,121.502003
中窟,站牌代碼 622,25.095381,121.496609
新安路五,站牌代碼 872,25.127609,121.556677
捷運龍山寺站,站牌代碼 1794,25.035143,121.500164
國防醫學中心,站牌代碼 1080,25.071037,121.58987
喬治商職,站牌代碼 7009,25.026482,121.554722
北投會館,站牌代碼 3976,25.134308,121.483879
圓山一,站牌代碼 9625,24.9702,121.601616
民生西寧路口,站牌代碼 1420,25.056359,121.509037
文化大學一,站牌代碼 630,25.137277,121.539806
敬老院,站牌代碼 14633,25.118798,121.466052
磺溪底,站牌代碼 1000613,25.140861,121.549627
富台公園,站牌代碼 4829,25.042603,121.571927
仁愛路二段,站牌代碼 1871,25.037511,121.528305
捷運中正紀念�,站牌代碼 1984,25.034044,121.517544
龍鳳谷,站牌代碼 14602,25.147961,121.530608
三總內湖站,站牌代碼 980,25.071789,121.592027
新生公園(林安�,站牌代碼 16265,25.067111,121.533563
陽明戲院,站牌代碼 862,25.087666,121.525949
捷運南京復興�,站牌代碼 200005018,25.052057,121.544908
關渡國小(臺北�,站牌代碼 3973,25.12728,121.46675
民族東路口,站牌代碼 6664,25.067607,121.528173
故宮博物院(門�,站牌代碼 55007,25.099913,121.549278
竹子湖路2-2號,站牌代碼 1001092,25.1652,121.543704
公館里關帝廟,站牌代碼 14635,25.123637,121.565354
新安路二,站牌代碼 60147,25.124379,121.553405
南京寧安街口,站牌代碼 16006,25.05166,121.555516
中央北路,站牌代碼 52,25.132868,121.475216
公教住宅,站牌代碼 1000171,25.090712,121.522077
捷運萬芳社區�,站牌代碼 2322,24.998788,121.568097
沙埔,站牌代碼 706,25.1061,121.486861
平菁街116巷口,站牌代碼 675,25.124088,121.572827
東吳大學,站牌代碼 20242,25.094566,121.545748
聯合醫院忠孝�,站牌代碼 1716,25.048186,121.585688
世貿中心(莊敬),站牌代碼 4646,25.03116,121.561348
中研院,站牌代碼 1610,25.043104,121.616413
童軍站,站牌代碼 20367,25.158265,121.546734
關渡,站牌代碼 18076,25.12347,121.46505
碧湖山莊,站牌代碼 1136,25.08439,121.58458
民生西路口(大�,站牌代碼 1419,25.057396,121.511624
松山車站(八德),站牌代碼 200005042,25.049799,121.577464
福安消防隊,站牌代碼 894,25.096901,121.494569
東吳大學城中�,站牌代碼 1936,25.039064,121.509008
海光新村,站牌代碼 779,25.081362,121.510383
仁寶大樓,站牌代碼 1000896,25.079434,121.568342
和平中華路口,站牌代碼 1924,25.033074,121.505833
臺安醫院,站牌代碼 1215,25.048407,121.545339
稻江護校,站牌代碼 1387,25.066028,121.528003
奇岩新村,站牌代碼 7231,25.125783,121.508424
立農國小,站牌代碼 158,25.117406,121.504337
半嶺一,站牌代碼 2290,25.11869,121.56796
泉源別墅,站牌代碼 294,25.142244,121.516293
碧湖國小,站牌代碼 1001288,25.083647,121.592413
圓拱橋,站牌代碼 1707,25.047199,121.615363
大油坑,站牌代碼 20332,25.17988,121.579863
星雲街,站牌代碼 8620,25.078586,121.591264
永吉松信路口,站牌代碼 4827,25.044401,121.572137
大安國宅,站牌代碼 2188,25.029834,121.538211
萬華車站,站牌代碼 1814,25.034404,121.501147
聚盛里,站牌代碼 1380,25.058766,121.52537
景福宮,站牌代碼 1349,25.067313,121.525685
新光醫院,站牌代碼 1000743,25.095519,121.52116
陽明山國小,站牌代碼 854,25.118007,121.552107
十八份福德宮,站牌代碼 1001313,25.147798,121.522366
愛國東路口,站牌代碼 2331,25.032818,121.523033
一女中(公園),站牌代碼 6713,25.036829,121.515137
光興宮,站牌代碼 14412,25.12015,121.56006
敦南美景,站牌代碼 6736,25.004168,121.549876
安泰社區,站牌代碼 4898,25.076078,121.616253
華山文創園區,站牌代碼 2013,25.043878,121.526233
華山文創園區,站牌代碼 2015,25.0441,121.527413
景華公園,站牌代碼 57709,24.994942,121.544927
大安健康服務�,站牌代碼 1000447,25.022143,121.543646
涼亭站,站牌代碼 56095,24.966029,121.59724
福壽橋,站牌代碼 902,25.145703,121.549557
下過溪,站牌代碼 14411,25.140928,121.568865
小北街,站牌代碼 585,25.091056,121.526675
舊莊一站,站牌代碼 50027,25.040912,121.619044
麗山橋,站牌代碼 1732,25.02499,121.5995
慶城街口,站牌代碼 1386,25.054325,121.545343
建國錦州街口,站牌代碼 6658,25.060028,121.537458
民生社區活動�,站牌代碼 1506,25.058641,121.560927
捷運東門站6,站牌代碼 200005005,25.033924,121.529957
成福路口,站牌代碼 2077,25.039431,121.588279
簡厝,站牌代碼 946,25.12141,121.58557
竹子湖派出所,站牌代碼 60112,25.167226,121.540231
公訓正門,站牌代碼 2372,25.003281,121.560745
市立中醫醫院,站牌代碼 5039,25.04463,121.50533
大湖山莊,站牌代碼 14681,25.084517,121.602057
湖田橋,站牌代碼 1001324,25.169952,121.538501
美國在臺協會,站牌代碼 967,25.079518,121.599295
中山國小(新生),站牌代碼 6663,25.063883,121.528032
關渡自然大樓,站牌代碼 4660,25.12145,121.469318
軍人公墓,站牌代碼 1000965,25.03327,121.612219
內厝,站牌代碼 618,25.13287,121.57964
明德新村,站牌代碼 1000621,25.120516,121.553099
陽光街,站牌代碼 1117,25.073152,121.577744
行天宮,站牌代碼 6706,25.063292,121.533394
