listing_id,aspect,mentions,pos,neg,avg_score,neg_ratio,pos_ratio
1550516119528338447,空間大小,5,4,0,1.6,0.0,0.8
1550516119528338447,衛浴熱水,3,1,0,0.333,0.0,0.3333
1550516119528338447,設備廚房,2,0,0,0.0,0.0,0.0
1550586432826098523,位置交通,2,1,0,1.5,0.0,0.5
1550586432826098523,入住流程,3,0,0,0.0,0.0,0.0
1550586432826098523,床與睡眠,2,2,0,3.5,0.0,1.0
1550586432826098523,房東服務,5,2,0,1.0,0.0,0.4
1550586432826098523,早餐餐飲,1,0,0,0.0,0.0,0.0
1550586432826098523,清潔,2,1,0,1.0,0.0,0.5
1550586432826098523,空調冷氣,1,1,0,1.0,0.0,1.0
1550586432826098523,空間大小,2,0,0,0.0,0.0,0.0
1550586432826098523,設備廚房,1,1,0,1.0,0.0,1.0
1550586432826098523,隔音噪音,1,1,0,3.0,0.0,1.0
1550700639641474324,位置交通,4,2,0,1.25,0.0,0.5
1550700639641474324,性價比,1,1,0,1.0,0.0,1.0
1550700639641474324,房東服務,5,4,0,2.0,0.0,0.8
1550700639641474324,清潔,1,1,0,1.0,0.0,1.0
1550700639641474324,網路WiFi,1,1,0,1.0,0.0,1.0
1550700639641474324,隔音噪音,2,2,0,1.5,0.0,1.0
1551274377445160128,位置交通,1,1,0,5.0,0.0,1.0
1551274377445160128,入住流程,1,1,0,1.0,0.0,1.0
1551274377445160128,床與睡眠,1,1,0,1.0,0.0,1.0
1551274377445160128,性價比,1,1,0,2.0,0.0,1.0
1551274377445160128,房東服務,1,1,0,3.0,0.0,1.0
1551274377445160128,空間大小,1,1,0,3.0,0.0,1.0
1551274377445160128,網路WiFi,1,1,0,1.0,0.0,1.0
1551274377445160128,衛浴熱水,1,1,0,1.0,0.0,1.0
1551274377445160128,設備廚房,1,1,0,2.0,0.0,1.0
1552030095884696436,位置交通,3,3,0,3.333,0.0,1.0
1552030095884696436,停車,1,0,0,0.0,0.0,0.0
1552030095884696436,床與睡眠,1,1,0,2.0,0.0,1.0
1552030095884696436,房東服務,4,3,0,1.0,0.0,0.75
1552030095884696436,清潔,2,2,0,2.5,0.0,1.0
1552030095884696436,設備廚房,1,0,0,0.0,0.0,0.0
1552030095884696436,隔音噪音,1,0,0,0.0,0.0,0.0
1552164757298766964,位置交通,5,5,0,2.6,0.0,1.0
1552164757298766964,入住流程,1,0,0,0.0,0.0,0.0
1552164757298766964,床與睡眠,1,1,0,1.0,0.0,1.0
1552164757298766964,性價比,1,1,0,1.0,0.0,1.0
1552164757298766964,房東服務,3,2,0,1.667,0.0,0.6667
1552164757298766964,清潔,3,3,0,2.333,0.0,1.0
1552164757298766964,空間大小,2,1,0,0.5,0.0,0.5
1552164757298766964,衛浴熱水,1,1,0,1.0,0.0,1.0
1552164757298766964,設備廚房,1,0,0,0.0,0.0,0.0
1552164757298766964,隔音噪音,2,2,0,1.5,0.0,1.0
1552166881832558396,位置交通,3,3,0,1.667,0.0,1.0
1552166881832558396,床與睡眠,1,0,1,-1.0,1.0,0.0
1552166881832558396,性價比,1,1,0,2.0,0.0,1.0
1552166881832558396,房東服務,4,2,0,1.25,0.0,0.5
1552166881832558396,清潔,4,3,1,1.0,0.25,0.75
1552166881832558396,空間大小,3,1,1,0.333,0.3333,0.3333
1552166881832558396,設備廚房,1,0,1,-1.0,1.0,0.0
1552766699898532815,位置交通,6,5,0,1.167,0.0,0.8333
1552766699898532815,入住流程,1,1,0,1.0,0.0,1.0
1552766699898532815,床與睡眠,3,0,1,-0.333,0.3333,0.0
1552766699898532815,性價比,2,1,0,1.0,0.0,0.5
1552766699898532815,房東服務,2,1,0,2.5,0.0,0.5
1552766699898532815,早餐餐飲,1,1,0,1.0,0.0,1.0
1552766699898532815,清潔,3,2,0,0.667,0.0,0.6667
1552766699898532815,空調冷氣,1,0,0,0.0,0.0,0.0
1552766699898532815,衛浴熱水,1,0,0,0.0,0.0,0.0
1552766699898532815,隔音噪音,1,1,0,1.0,0.0,1.0
1552893117449962111,位置交通,1,1,0,4.0,0.0,1.0
1552893117449962111,房東服務,1,1,0,6.0,0.0,1.0
1553068023920164834,位置交通,3,2,0,1.0,0.0,0.6667
1553068023920164834,房東服務,2,1,0,1.0,0.0,0.5
1553068023920164834,早餐餐飲,1,0,0,0.0,0.0,0.0
1553068023920164834,清潔,2,2,0,2.0,0.0,1.0
1553068023920164834,空間大小,2,2,0,3.5,0.0,1.0
1553068023920164834,設備廚房,1,0,0,0.0,0.0,0.0
1553341181617904179,位置交通,4,3,0,2.0,0.0,0.75
1553341181617904179,入住流程,1,1,0,1.0,0.0,1.0
1553341181617904179,床與睡眠,1,1,0,1.0,0.0,1.0
1553341181617904179,房東服務,7,6,0,2.143,0.0,0.8571
1553341181617904179,早餐餐飲,3,2,0,0.667,0.0,0.6667
1553341181617904179,清潔,3,3,0,1.333,0.0,1.0
1553341181617904179,空調冷氣,1,1,0,1.0,0.0,1.0
1553341181617904179,空間大小,4,2,1,0.75,0.25,0.5
1553341181617904179,隔音噪音,1,1,0,2.0,0.0,1.0
1553359087960390027,位置交通,3,1,0,0.667,0.0,0.3333
1553359087960390027,房東服務,1,1,0,1.0,0.0,1.0
1553359087960390027,清潔,1,1,0,1.0,0.0,1.0
1553359087960390027,空間大小,1,1,0,1.0,0.0,1.0
1553359087960390027,衛浴熱水,1,1,0,1.0,0.0,1.0
1553359087960390027,隔音噪音,3,0,0,0.0,0.0,0.0
1553415932069189028,位置交通,1,1,0,1.0,0.0,1.0
1553415932069189028,空間大小,1,1,0,1.0,0.0,1.0
1553415932069189028,衛浴熱水,1,1,0,1.0,0.0,1.0
1553415932069189028,設備廚房,1,0,0,0.0,0.0,0.0
1553825483238941769,位置交通,3,1,0,0.667,0.0,0.3333
1553825483238941769,停車,1,1,0,1.0,0.0,1.0
1553825483238941769,入住流程,1,1,0,1.0,0.0,1.0
1553825483238941769,性價比,1,1,0,3.0,0.0,1.0
1553825483238941769,房東服務,2,1,0,1.5,0.0,0.5
1553825483238941769,清潔,1,1,0,2.0,0.0,1.0
1553825483238941769,空間大小,1,1,0,2.0,0.0,1.0
1553828590657138835,位置交通,2,1,0,1.0,0.0,0.5
1553828590657138835,性價比,1,1,0,1.0,0.0,1.0
1553828590657138835,房東服務,2,1,0,1.5,0.0,0.5
1553828590657138835,清潔,1,1,0,2.0,0.0,1.0
1553828590657138835,空間大小,1,1,0,1.0,0.0,1.0
1555077315806202790,位置交通,18,13,0,1.278,0.0,0.7222
1555077315806202790,入住流程,2,1,0,0.5,0.0,0.5
1555077315806202790,床與睡眠,5,3,0,1.4,0.0,0.6
1555077315806202790,性價比,2,2,0,1.5,0.0,1.0
1555077315806202790,房東服務,9,5,0,0.889,0.0,0.5556
1555077315806202790,早餐餐飲,2,1,0,0.5,0.0,0.5
1555077315806202790,清潔,5,4,0,1.4,0.0,0.8
1555077315806202790,空調冷氣,1,0,0,0.0,0.0,0.0
1555077315806202790,空間大小,4,2,0,1.0,0.0,0.5
1555077315806202790,衛浴熱水,4,3,0,1.25,0.0,0.75
1555077315806202790,設備廚房,3,1,0,0.333,0.0,0.3333
1555077315806202790,隔音噪音,3,1,0,0.667,0.0,0.3333
1555167908382687589,位置交通,10,8,0,1.1,0.0,0.8
1555167908382687589,入住流程,5,1,0,0.4,0.0,0.2
1555167908382687589,床與睡眠,3,2,0,1.0,0.0,0.6667
1555167908382687589,性價比,2,2,0,1.5,0.0,1.0
1555167908382687589,房東服務,10,6,0,1.1,0.0,0.6
1555167908382687589,早餐餐飲,3,2,0,0.667,0.0,0.6667
1555167908382687589,清潔,6,6,0,1.333,0.0,1.0
1555167908382687589,空調冷氣,1,0,0,0.0,0.0,0.0
1555167908382687589,空間大小,4,1,1,-0.25,0.25,0.25
1555167908382687589,衛浴熱水,1,1,0,1.0,0.0,1.0
1555167908382687589,設備廚房,2,1,0,0.5,0.0,0.5
1555167908382687589,隔音噪音,2,0,0,0.0,0.0,0.0
1555189978513838955,位置交通,6,5,0,2.0,0.0,0.8333
1555189978513838955,性價比,1,1,0,1.0,0.0,1.0
1555189978513838955,房東服務,2,0,0,0.0,0.0,0.0
1555189978513838955,早餐餐飲,1,0,0,0.0,0.0,0.0
1555189978513838955,清潔,6,5,0,1.667,0.0,0.8333
1555189978513838955,空間大小,4,1,2,0.0,0.5,0.25
1555189978513838955,衛浴熱水,3,1,1,-0.333,0.3333,0.3333
1555189978513838955,設備廚房,3,2,0,2.0,0.0,0.6667
1555189978513838955,隔音噪音,1,0,0,0.0,0.0,0.0
1555205153655633038,位置交通,6,5,0,1.667,0.0,0.8333
1555205153655633038,床與睡眠,4,3,1,1.25,0.25,0.75
1555205153655633038,房東服務,3,3,0,3.333,0.0,1.0
1555205153655633038,早餐餐飲,1,0,0,0.0,0.0,0.0
1555205153655633038,清潔,6,5,1,1.333,0.1667,0.8333
1555205153655633038,空間大小,1,0,0,0.0,0.0,0.0
1555205153655633038,網路WiFi,1,1,0,1.0,0.0,1.0
1555205153655633038,隔音噪音,1,1,0,3.0,0.0,1.0
1555762885083896657,位置交通,2,2,0,1.5,0.0,1.0
1555762885083896657,入住流程,1,1,0,1.0,0.0,1.0
1555762885083896657,性價比,2,2,0,1.0,0.0,1.0
1555762885083896657,房東服務,1,1,0,2.0,0.0,1.0
1555762885083896657,清潔,2,2,0,1.5,0.0,1.0
1556440898461036962,位置交通,7,4,0,0.857,0.0,0.5714
1556440898461036962,入住流程,3,2,0,0.667,0.0,0.6667
1556440898461036962,床與睡眠,1,0,0,0.0,0.0,0.0
1556440898461036962,性價比,1,1,0,2.0,0.0,1.0
1556440898461036962,房東服務,1,0,0,0.0,0.0,0.0
1556440898461036962,早餐餐飲,1,0,0,0.0,0.0,0.0
1556440898461036962,清潔,2,2,0,2.0,0.0,1.0
1556440898461036962,空間大小,1,0,0,0.0,0.0,0.0
1556440898461036962,設備廚房,1,1,0,1.0,0.0,1.0
1556440898461036962,隔音噪音,4,0,2,-0.5,0.5,0.0
1556499339485122464,位置交通,6,3,0,0.833,0.0,0.5
1556499339485122464,床與睡眠,2,1,0,1.0,0.0,0.5
1556499339485122464,房東服務,5,3,0,1.0,0.0,0.6
1556499339485122464,早餐餐飲,2,0,0,0.0,0.0,0.0
1556499339485122464,清潔,2,2,0,1.5,0.0,1.0
1556499339485122464,空間大小,1,1,0,1.0,0.0,1.0
1556499339485122464,網路WiFi,1,1,0,2.0,0.0,1.0
1556499339485122464,衛浴熱水,2,1,0,1.0,0.0,0.5
1556499339485122464,隔音噪音,2,2,0,1.5,0.0,1.0
1556529894727049905,位置交通,2,1,0,4.0,0.0,0.5
1556529894727049905,床與睡眠,1,1,0,1.0,0.0,1.0
1556529894727049905,清潔,1,1,0,7.0,0.0,1.0
1556529894727049905,空間大小,1,1,0,6.0,0.0,1.0
1556529894727049905,隔音噪音,3,2,0,1.0,0.0,0.6667
1556535302013784524,位置交通,1,1,0,1.0,0.0,1.0
1556535302013784524,早餐餐飲,1,0,0,0.0,0.0,0.0
1556535302013784524,清潔,1,1,0,2.0,0.0,1.0
1556535302013784524,隔音噪音,1,1,0,1.0,0.0,1.0
1556548540749225604,位置交通,4,1,1,0.0,0.25,0.25
1556548540749225604,入住流程,2,0,1,-1.0,0.5,0.0
1556548540749225604,床與睡眠,3,0,0,0.0,0.0,0.0
1556548540749225604,性價比,2,0,1,-1.0,0.5,0.0
1556548540749225604,房東服務,3,3,0,2.0,0.0,1.0
1556548540749225604,早餐餐飲,3,1,0,0.333,0.0,0.3333
1556548540749225604,清潔,3,3,0,1.667,0.0,1.0
1556548540749225604,衛浴熱水,2,1,0,2.0,0.0,0.5
1556548540749225604,隔音噪音,4,0,3,-1.0,0.75,0.0
1557285518277471403,位置交通,5,4,0,2.0,0.0,0.8
1557285518277471403,入住流程,1,1,0,1.0,0.0,1.0
1557285518277471403,床與睡眠,3,2,0,0.667,0.0,0.6667
1557285518277471403,性價比,1,1,0,1.0,0.0,1.0
1557285518277471403,房東服務,4,3,0,1.25,0.0,0.75
1557285518277471403,早餐餐飲,1,0,0,0.0,0.0,0.0
1557285518277471403,清潔,1,1,0,2.0,0.0,1.0
1557285518277471403,空間大小,3,1,1,0.333,0.3333,0.3333
1557285518277471403,網路WiFi,1,0,0,0.0,0.0,0.0
1557285518277471403,衛浴熱水,1,1,0,1.0,0.0,1.0
1557285518277471403,隔音噪音,3,1,1,0.333,0.3333,0.3333
1557722214226976099,位置交通,5,3,0,0.8,0.0,0.6
1557722214226976099,床與睡眠,4,2,0,1.25,0.0,0.5
1557722214226976099,房東服務,6,6,0,3.167,0.0,1.0
1557722214226976099,早餐餐飲,3,1,0,0.667,0.0,0.3333
1557722214226976099,清潔,3,3,0,1.0,0.0,1.0
1557722214226976099,空間大小,4,1,0,2.25,0.0,0.25
1557722214226976099,設備廚房,2,1,0,0.5,0.0,0.5
1557722214226976099,隔音噪音,2,2,0,2.5,0.0,1.0
1557752753592143443,位置交通,2,2,0,4.0,0.0,1.0
1557752753592143443,入住流程,2,2,0,1.5,0.0,1.0
1557752753592143443,床與睡眠,1,1,0,1.0,0.0,1.0
1557752753592143443,房東服務,2,1,0,1.5,0.0,0.5
1557752753592143443,清潔,4,4,0,1.75,0.0,1.0
1557752753592143443,空調冷氣,1,1,0,1.0,0.0,1.0
1557752753592143443,空間大小,3,3,0,5.333,0.0,1.0
1557752753592143443,網路WiFi,1,0,0,0.0,0.0,0.0
1557752753592143443,設備廚房,2,2,0,1.5,0.0,1.0
1557955871248499767,位置交通,8,6,0,1.125,0.0,0.75
1557955871248499767,停車,1,0,0,0.0,0.0,0.0
1557955871248499767,入住流程,2,0,2,-1.5,1.0,0.0
1557955871248499767,床與睡眠,2,1,0,0.5,0.0,0.5
1557955871248499767,性價比,3,0,1,-0.333,0.3333,0.0
1557955871248499767,房東服務,8,3,2,0.625,0.25,0.375
1557955871248499767,早餐餐飲,6,0,0,0.0,0.0,0.0
1557955871248499767,清潔,4,3,0,1.0,0.0,0.75
1557955871248499767,空間大小,2,2,0,1.0,0.0,1.0
1557955871248499767,衛浴熱水,2,1,0,1.5,0.0,0.5
1557955871248499767,設備廚房,1,0,0,0.0,0.0,0.0
1557955871248499767,隔音噪音,4,2,0,0.5,0.0,0.5
1558054238278822359,位置交通,8,8,0,3.5,0.0,1.0
1558054238278822359,停車,1,1,0,2.0,0.0,1.0
1558054238278822359,入住流程,5,4,0,1.8,0.0,0.8
1558054238278822359,床與睡眠,1,1,0,2.0,0.0,1.0
1558054238278822359,性價比,1,1,0,4.0,0.0,1.0
1558054238278822359,房東服務,7,5,1,3.857,0.1429,0.7143
1558054238278822359,清潔,6,5,1,1.333,0.1667,0.8333
1558054238278822359,空間大小,4,3,0,2.75,0.0,0.75
1558054238278822359,衛浴熱水,2,0,1,-1.0,0.5,0.0
1558054238278822359,設備廚房,2,2,0,1.5,0.0,1.0
1558409237712768132,位置交通,6,6,0,1.5,0.0,1.0
1558409237712768132,入住流程,1,0,0,0.0,0.0,0.0
1558409237712768132,床與睡眠,1,1,0,2.0,0.0,1.0
1558409237712768132,房東服務,5,4,0,3.0,0.0,0.8
1558409237712768132,清潔,2,2,0,2.5,0.0,1.0
1558409237712768132,空間大小,2,1,1,0.0,0.5,0.5
1558409237712768132,衛浴熱水,1,1,0,3.0,0.0,1.0
1558409237712768132,設備廚房,3,1,0,1.0,0.0,0.3333
1558409237712768132,隔音噪音,1,1,0,2.0,0.0,1.0
1558547789007358928,位置交通,12,9,0,1.333,0.0,0.75
1558547789007358928,入住流程,3,1,0,1.0,0.0,0.3333
1558547789007358928,床與睡眠,1,1,0,1.0,0.0,1.0
1558547789007358928,房東服務,3,2,0,3.0,0.0,0.6667
1558547789007358928,早餐餐飲,1,1,0,2.0,0.0,1.0
1558547789007358928,清潔,2,2,0,1.5,0.0,1.0
1558547789007358928,空間大小,2,0,2,-1.0,1.0,0.0
1558547789007358928,隔音噪音,2,2,0,2.0,0.0,1.0
1558553624441624567,位置交通,15,10,0,1.333,0.0,0.6667
1558553624441624567,入住流程,3,2,0,1.333,0.0,0.6667
1558553624441624567,床與睡眠,4,2,0,0.75,0.0,0.5
1558553624441624567,性價比,8,4,0,1.25,0.0,0.5
1558553624441624567,房東服務,14,8,1,1.071,0.0714,0.5714
1558553624441624567,清潔,8,8,0,1.875,0.0,1.0
1558553624441624567,空調冷氣,1,0,1,-1.0,1.0,0.0
1558553624441624567,空間大小,8,2,4,-0.125,0.5,0.25
1558553624441624567,衛浴熱水,3,3,0,1.0,0.0,1.0
1558553624441624567,設備廚房,2,2,0,1.0,0.0,1.0
1558553624441624567,隔音噪音,3,1,0,0.667,0.0,0.3333
1559452363092978133,房東服務,1,1,0,4.0,0.0,1.0
1559452363092978133,清潔,1,1,0,2.0,0.0,1.0
1559452363092978133,空間大小,1,1,0,2.0,0.0,1.0
1560962827761219879,位置交通,4,3,1,1.5,0.25,0.75
1560962827761219879,床與睡眠,2,1,1,0.0,0.5,0.5
1560962827761219879,性價比,2,2,0,1.5,0.0,1.0
1560962827761219879,房東服務,7,5,0,1.857,0.0,0.7143
1560962827761219879,清潔,6,5,0,1.833,0.0,0.8333
1560962827761219879,空調冷氣,2,2,0,1.5,0.0,1.0
1560962827761219879,空間大小,5,0,3,-1.2,0.6,0.0
1560962827761219879,衛浴熱水,3,3,0,1.0,0.0,1.0
1560962827761219879,設備廚房,1,0,1,-1.0,1.0,0.0
1561386769676446385,位置交通,8,6,0,2.0,0.0,0.75
1561386769676446385,入住流程,3,2,0,1.667,0.0,0.6667
1561386769676446385,床與睡眠,4,1,2,0.25,0.5,0.25
1561386769676446385,性價比,1,1,0,4.0,0.0,1.0
1561386769676446385,房東服務,4,3,0,2.25,0.0,0.75
1561386769676446385,早餐餐飲,1,0,0,0.0,0.0,0.0
1561386769676446385,清潔,3,3,0,1.667,0.0,1.0
1561386769676446385,空間大小,3,1,1,0.0,0.3333,0.3333
1561386769676446385,衛浴熱水,1,1,0,1.0,0.0,1.0
1561386769676446385,隔音噪音,4,2,1,0.75,0.25,0.5
1561460678743161077,位置交通,1,1,0,1.0,0.0,1.0
1561460678743161077,房東服務,1,1,0,3.0,0.0,1.0
1561525922467921041,位置交通,6,4,0,1.167,0.0,0.6667
1561525922467921041,入住流程,1,0,0,0.0,0.0,0.0
1561525922467921041,床與睡眠,1,1,0,2.0,0.0,1.0
1561525922467921041,性價比,1,1,0,1.0,0.0,1.0
1561525922467921041,房東服務,3,2,0,2.333,0.0,0.6667
1561525922467921041,早餐餐飲,3,0,0,0.0,0.0,0.0
1561525922467921041,清潔,3,2,0,1.0,0.0,0.6667
1561525922467921041,衛浴熱水,2,1,0,0.5,0.0,0.5
1561525922467921041,隔音噪音,2,0,0,0.0,0.0,0.0
1561731240672153139,位置交通,5,2,0,0.8,0.0,0.4
1561731240672153139,入住流程,1,1,0,1.0,0.0,1.0
1561731240672153139,床與睡眠,2,1,0,0.5,0.0,0.5
1561731240672153139,性價比,2,2,0,1.0,0.0,1.0
1561731240672153139,房東服務,9,9,0,2.667,0.0,1.0
1561731240672153139,早餐餐飲,2,1,0,0.5,0.0,0.5
1561731240672153139,清潔,6,5,0,1.333,0.0,0.8333
1561731240672153139,空間大小,1,1,0,1.0,0.0,1.0
1561731240672153139,衛浴熱水,2,0,1,-0.5,0.5,0.0
1561731240672153139,設備廚房,1,0,0,0.0,0.0,0.0
1561731240672153139,隔音噪音,1,1,0,1.0,0.0,1.0
1561829977066105785,位置交通,11,8,2,1.364,0.1818,0.7273
1561829977066105785,入住流程,6,6,0,1.333,0.0,1.0
1561829977066105785,床與睡眠,4,4,0,3.0,0.0,1.0
1561829977066105785,性價比,1,1,0,4.0,0.0,1.0
1561829977066105785,房東服務,21,17,1,1.333,0.0476,0.8095
1561829977066105785,早餐餐飲,2,2,0,1.5,0.0,1.0
1561829977066105785,清潔,14,13,0,1.714,0.0,0.9286
1561829977066105785,空調冷氣,1,1,0,1.0,0.0,1.0
1561829977066105785,空間大小,6,3,1,0.667,0.1667,0.5
1561829977066105785,衛浴熱水,2,1,0,0.5,0.0,0.5
1561829977066105785,設備廚房,1,1,0,1.0,0.0,1.0
1561829977066105785,隔音噪音,3,1,1,0.667,0.3333,0.3333
1562056942508511544,位置交通,5,4,0,2.6,0.0,0.8
1562056942508511544,入住流程,3,2,0,2.667,0.0,0.6667
1562056942508511544,床與睡眠,2,0,0,0.0,0.0,0.0
1562056942508511544,房東服務,6,3,0,1.5,0.0,0.5
1562056942508511544,早餐餐飲,1,0,0,0.0,0.0,0.0
1562056942508511544,清潔,7,6,0,2.143,0.0,0.8571
1562056942508511544,空間大小,8,5,2,1.875,0.25,0.625
1562056942508511544,網路WiFi,1,0,1,-1.0,1.0,0.0
1562056942508511544,衛浴熱水,1,0,0,0.0,0.0,0.0
1562056942508511544,設備廚房,4,1,1,0.0,0.25,0.25
1562255463713704625,性價比,1,0,0,0.0,0.0,0.0
1562255463713704625,清潔,1,1,0,4.0,0.0,1.0
1562255463713704625,空間大小,1,1,0,2.0,0.0,1.0
1562748802667566994,位置交通,1,1,0,3.0,0.0,1.0
1563431698878151818,位置交通,8,6,0,1.125,0.0,0.75
1563431698878151818,入住流程,2,0,0,0.0,0.0,0.0
1563431698878151818,床與睡眠,4,1,1,0.0,0.25,0.25
1563431698878151818,性價比,6,3,1,0.667,0.1667,0.5
1563431698878151818,房東服務,5,3,0,1.4,0.0,0.6
1563431698878151818,清潔,3,2,0,1.0,0.0,0.6667
1563431698878151818,空間大小,1,0,1,-1.0,1.0,0.0
1563431698878151818,衛浴熱水,2,0,2,-1.0,1.0,0.0
1563431698878151818,隔音噪音,4,0,1,-0.25,0.25,0.0
1563441810152886375,位置交通,2,2,0,4.0,0.0,1.0
1563441810152886375,入住流程,2,1,0,1.5,0.0,0.5
1563441810152886375,房東服務,3,2,0,2.333,0.0,0.6667
1563441810152886375,清潔,1,1,0,2.0,0.0,1.0
1563441810152886375,空間大小,2,1,0,1.0,0.0,0.5
1563441810152886375,衛浴熱水,1,1,0,1.0,0.0,1.0
1563441810152886375,設備廚房,1,0,0,0.0,0.0,0.0
1563441810152886375,隔音噪音,2,2,0,2.0,0.0,1.0
1563521466580008699,位置交通,9,8,0,1.889,0.0,0.8889
1563521466580008699,入住流程,3,2,0,2.333,0.0,0.6667
1563521466580008699,床與睡眠,6,4,0,2.167,0.0,0.6667
1563521466580008699,性價比,2,1,0,1.0,0.0,0.5
1563521466580008699,房東服務,10,6,0,2.6,0.0,0.6
1563521466580008699,清潔,7,6,0,2.286,0.0,0.8571
1563521466580008699,空調冷氣,1,1,0,1.0,0.0,1.0
1563521466580008699,空間大小,6,4,1,1.5,0.1667,0.6667
1563521466580008699,衛浴熱水,3,0,1,-0.333,0.3333,0.0
1563620205120781377,位置交通,1,0,0,0.0,0.0,0.0
1563620205120781377,性價比,1,0,0,0.0,0.0,0.0
1563620205120781377,房東服務,1,1,0,4.0,0.0,1.0
1563620205120781377,空間大小,1,0,1,-1.0,1.0,0.0
1563863643220733327,位置交通,1,1,0,4.0,0.0,1.0
1563863643220733327,入住流程,1,1,0,1.0,0.0,1.0
1563863643220733327,性價比,1,1,0,2.0,0.0,1.0
1563863643220733327,房東服務,5,4,0,1.8,0.0,0.8
1563863643220733327,清潔,3,3,0,2.0,0.0,1.0
1563863643220733327,空間大小,2,1,1,0.0,0.5,0.5
1563863643220733327,衛浴熱水,2,1,1,0.0,0.5,0.5
1563863643220733327,隔音噪音,1,1,0,1.0,0.0,1.0
1564559389317032810,入住流程,1,0,0,0.0,0.0,0.0
1564559389317032810,房東服務,1,1,0,3.0,0.0,1.0
1564559389317032810,清潔,2,2,0,1.5,0.0,1.0
1564559389317032810,空間大小,2,1,0,0.5,0.0,0.5
1564774548733293063,位置交通,6,5,0,1.167,0.0,0.8333
1564774548733293063,入住流程,1,1,0,1.0,0.0,1.0
1564774548733293063,床與睡眠,1,1,0,1.0,0.0,1.0
1564774548733293063,性價比,1,1,0,2.0,0.0,1.0
1564774548733293063,房東服務,4,2,0,1.0,0.0,0.5
1564774548733293063,早餐餐飲,1,0,0,0.0,0.0,0.0
1564774548733293063,清潔,4,4,0,2.25,0.0,1.0
1564774548733293063,空調冷氣,1,0,0,0.0,0.0,0.0
1564774548733293063,空間大小,2,0,1,-0.5,0.5,0.0
1564774548733293063,衛浴熱水,1,1,0,1.0,0.0,1.0
1565231242604730909,位置交通,5,4,0,1.4,0.0,0.8
1565231242604730909,性價比,1,1,0,1.0,0.0,1.0
1565231242604730909,房東服務,5,4,0,2.2,0.0,0.8
1565231242604730909,清潔,5,5,0,2.2,0.0,1.0
1565231242604730909,空間大小,1,1,0,1.0,0.0,1.0
1565231242604730909,設備廚房,2,1,0,1.0,0.0,0.5
1565231242604730909,隔音噪音,1,1,0,1.0,0.0,1.0
1565816350547521368,位置交通,20,15,0,2.65,0.0,0.75
1565816350547521368,入住流程,3,1,0,0.333,0.0,0.3333
1565816350547521368,床與睡眠,10,6,0,1.0,0.0,0.6
1565816350547521368,性價比,2,2,0,5.0,0.0,1.0
1565816350547521368,房東服務,10,8,0,1.6,0.0,0.8
1565816350547521368,早餐餐飲,9,4,1,0.444,0.1111,0.4444
1565816350547521368,清潔,9,8,0,2.111,0.0,0.8889
1565816350547521368,空調冷氣,3,1,1,0.0,0.3333,0.3333
1565816350547521368,空間大小,5,2,0,0.8,0.0,0.4
1565816350547521368,網路WiFi,3,0,1,-0.333,0.3333,0.0
1565816350547521368,衛浴熱水,6,4,0,0.667,0.0,0.6667
1565816350547521368,設備廚房,7,3,0,1.0,0.0,0.4286
1565816350547521368,隔音噪音,3,3,0,2.333,0.0,1.0
1566462150865092975,位置交通,17,12,0,2.059,0.0,0.7059
1566462150865092975,入住流程,3,1,0,0.333,0.0,0.3333
1566462150865092975,性價比,1,0,0,0.0,0.0,0.0
1566462150865092975,房東服務,8,6,0,2.625,0.0,0.75
1566462150865092975,早餐餐飲,2,1,0,1.5,0.0,0.5
1566462150865092975,清潔,10,10,0,2.6,0.0,1.0
1566462150865092975,空間大小,6,6,0,2.333,0.0,1.0
1566462150865092975,設備廚房,1,1,0,3.0,0.0,1.0
1566462150865092975,隔音噪音,1,1,0,2.0,0.0,1.0
1567151152219593880,位置交通,6,6,0,2.0,0.0,1.0
1567151152219593880,入住流程,2,0,0,0.0,0.0,0.0
1567151152219593880,床與睡眠,1,1,0,1.0,0.0,1.0
1567151152219593880,性價比,1,0,0,0.0,0.0,0.0
1567151152219593880,房東服務,5,2,0,0.4,0.0,0.4
1567151152219593880,早餐餐飲,2,0,0,0.0,0.0,0.0
1567151152219593880,清潔,5,5,0,1.2,0.0,1.0
1567151152219593880,空調冷氣,1,1,0,1.0,0.0,1.0
1567151152219593880,空間大小,3,3,0,2.0,0.0,1.0
1567151152219593880,衛浴熱水,3,2,0,1.0,0.0,0.6667
1567151152219593880,設備廚房,2,0,0,0.0,0.0,0.0
1567177218941064456,位置交通,8,8,0,2.25,0.0,1.0
1567177218941064456,入住流程,2,1,1,0.0,0.5,0.5
1567177218941064456,性價比,3,2,1,0.333,0.3333,0.6667
1567177218941064456,房東服務,7,4,1,1.429,0.1429,0.5714
1567177218941064456,早餐餐飲,1,1,0,1.0,0.0,1.0
1567177218941064456,清潔,4,3,0,2.0,0.0,0.75
1567177218941064456,空間大小,1,0,1,-2.0,1.0,0.0
1567177218941064456,衛浴熱水,1,0,0,0.0,0.0,0.0
1567177218941064456,設備廚房,1,0,0,0.0,0.0,0.0
1567177218941064456,隔音噪音,2,1,1,0.5,0.5,0.5
1567303624928657890,位置交通,3,2,0,0.667,0.0,0.6667
1567303624928657890,入住流程,1,1,0,2.0,0.0,1.0
1567303624928657890,床與睡眠,1,0,0,0.0,0.0,0.0
