id,host_id,latitude,longitude,neighbourhood_cleansed,room_type,Y_vacancy,Y_high_risk,accommodates,bedrooms,beds,bathrooms_count,is_shared_bath,price,minimum_nights,maximum_nights,min_nights_avg_ntm,instant_bookable,self_checkin,room_type_code,neighbourhood_code,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_pctl_nbhd,score_pctl_nbhd,amenities_vs_median,nbr_density_1km,nbr_density_same_type_1km,host_acceptance_rate,host_response_rate,response_speed,host_is_superhost,host_listings_count,calculated_host_listings_count,host_tenure_days,desc_len,host_about_len,neighborhood_overview_len,amenities_count,hotel_count_1km,hotel_count_500m,airbnb_hotel_supply_ratio,price_per_person,price_per_bedroom,beds_per_person,dist_to_nearest_mrt_m,mrt_count_500m,bus_stops_count_300m,bus_stops_count_500m,conv_stores_count_200m,conv_stores_count_500m,restaurants_count_500m,dist_to_nearest_park_m,park_count_500m,dist_to_nearest_clinic_m,dist_to_nearest_school_m,avg_review_sentiment,avg_review_length,has_no_reviews
1349754456228019352,535917998,25.04064891654426,121.50303249495391,萬華區,Entire home/apt,0.1534246575342465,0,2,1.0,1.0,1.0,False,1378.0,2,30,2.0,0,1,0,11,4.83,4.92,4.75,4.92,4.71,4.92,4.79,0.2593648208469055,0.5555555555555556,0.5925925925925926,1491,1282,0.69,1.0,3.0,1,40,39,754,1000,192,0,16,105,40,14.066037735849056,689.0,1378.0,0.5,485.7684390836511,1,15,28,9,31,399,165.71455735332924,6,94.5246636163115,282.3059153827353,0.2990125,129.875,0
1349944539669286177,30591050,25.05225880623584,121.51724639543612,大同區,Entire home/apt,0.6876712328767123,0,4,2.0,2.0,1.0,False,3317.0,10,730,8.9,0,0,0,7,4.6,4.8,4.2,4.6,4.8,5.0,4.6,0.6046511627906976,0.1057692307692307,1.096774193548387,901,614,0.98,1.0,4.0,1,18,14,3832,533,704,0,34,158,45,5.666666666666667,829.25,1658.5,0.5,188.4948130071604,8,11,27,3,27,433,226.3478254918606,4,237.2098723138293,149.96407394126356,0.37102,316.8,0
1350679814364079309,38134494,25.050075,121.5241003,中山區,Private room,0.7452054794520548,1,2,1.0,1.0,2.0,False,1750.0,30,120,30.0,0,0,2,0,,,,,,,,0.6644295302013423,,0.8260869565217391,699,136,0.9,1.0,3.0,0,87,81,3734,1000,150,0,19,111,35,6.241071428571429,875.0,1750.0,0.5,399.2724877768302,4,13,24,11,32,852,308.59849563486506,7,165.7469238570767,444.72434413441664,0.0,0.0,1
1350804620595667502,28103867,25.04572,121.51371,中正區,Entire home/apt,0.2164383561643835,0,8,2.0,4.0,1.5,False,2806.0,4,365,4.0,0,1,0,1,5.0,5.0,5.0,5.0,5.0,5.0,4.86,0.5550660792951542,0.9226327944572748,0.8928571428571429,1756,1400,1.0,1.0,4.0,0,47,47,3874,1000,189,0,25,187,72,9.340425531914894,350.75,1403.0,0.5,280.1995924689386,8,13,33,12,39,483,236.58404046684657,5,300.60666434509886,456.9788772551834,0.441275,193.25,0
1350807219332556605,141886261,25.04281981203726,121.55029721291076,大安區,Entire home/apt,0.6602739726027397,0,4,1.0,2.0,1.0,False,1901.0,2,365,2.0,0,1,0,8,4.92,4.92,4.71,4.92,5.0,4.96,4.96,0.2295839753466872,0.6836065573770492,0.5757575757575758,481,406,0.96,1.0,4.0,1,3,2,2992,530,104,0,19,27,11,17.178571428571427,475.25,1901.0,0.5,133.98672514968197,8,6,18,7,36,923,399.6088410395216,3,22.53664846341121,430.9776228266842,0.4183333333333333,118.375,0
1351141440483221555,61907852,25.02315374234477,121.5294366404063,大安區,Shared room,0.8767123287671232,1,4,1.0,4.0,2.0,True,354.0,1,365,1.0,0,0,3,8,4.94,4.94,4.69,4.94,4.94,4.88,5.0,0.125,0.8571428571428571,0.5142857142857142,445,13,0.86,1.0,4.0,0,7,7,3494,54,0,0,18,13,7,31.785714285714285,88.5,354.0,1.0,271.67237197338227,5,5,20,5,16,248,131.94626192502375,7,69.67384464495862,259.03960671250417,0.461125,44.875,0
1351312092036160685,14567958,25.04231336452657,121.50527777644112,萬華區,Entire home/apt,0.3095890410958904,0,7,4.0,4.0,2.0,False,4372.0,5,365,5.0,0,0,0,11,5.0,5.0,4.79,4.89,5.0,4.95,4.95,0.9218241042345277,0.9321458863443596,1.3703703703703705,1616,1342,0.72,1.0,4.0,1,36,18,4179,451,395,0,37,132,79,12.150375939849624,624.5714285714286,1093.0,0.5714285714285714,231.35326511525423,6,13,35,10,42,566,288.2177627037084,4,72.55060549705469,172.25984159523813,0.74458,285.95,0
1351331877814169424,548180911,25.043265309815386,121.56279232352972,信義區,Entire home/apt,0.9232876712328768,1,4,2.0,2.0,2.0,False,3121.0,1,365,1.0,0,0,0,2,4.71,5.0,4.86,4.86,4.86,5.0,4.71,0.6372315035799523,0.2544757033248082,1.0588235294117647,290,231,0.88,1.0,3.0,0,1,1,674,382,0,0,36,19,5,14.5,780.25,1560.5,0.5,338.85525242606,4,2,16,4,20,333,449.2328410984206,3,583.3547209371222,313.0337038786664,0.1520857142857143,236.28571428571428,0
1351942960529326502,38134494,25.02482,121.52196,中正區,Entire home/apt,0.0,0,4,2.0,,1.0,False,,30,90,30.0,0,0,0,1,3.0,3.0,3.0,5.0,3.0,5.0,3.0,,0.0034642032332563,0.6428571428571429,418,189,0.9,1.0,3.0,0,87,81,3734,1000,150,0,18,9,3,41.8,,,,159.53057399945072,9,11,22,4,25,213,171.07842312135415,3,325.8440872340583,180.59790796457423,0.9217,976.0,0
1351954099024082023,593924126,25.06283482420068,121.52022648965692,中山區,Entire home/apt,0.6986301369863014,0,2,1.0,1.0,1.0,False,2888.0,4,365,4.0,0,1,0,0,5.0,5.0,5.0,4.89,4.89,5.0,5.0,0.631163708086785,0.8575197889182058,1.7551020408163265,444,361,0.64,1.0,4.0,0,3,3,423,505,0,0,43,51,10,8.538461538461538,1444.0,2888.0,0.5,16.06931686134934,10,10,19,9,28,313,211.30655142293148,9,163.81343499562263,243.68731208649035,0.6222,206.66666666666666,0
1352569152039224462,557550864,25.03929733253986,121.50525128037457,萬華區,Entire home/apt,0.6465753424657534,0,10,1.0,4.0,1.0,False,2910.0,3,365,3.0,0,0,0,11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.8013029315960912,0.9321458863443596,1.2222222222222223,1538,1298,0.83,1.0,4.0,1,15,11,619,1000,0,0,33,115,34,13.258620689655173,291.0,2910.0,0.4,392.53164762042826,5,13,42,6,30,366,215.3699530190381,4,147.25651632707078,292.1621576226799,0.8254214285714285,360.5,0
1352960410897194291,4717608,25.1329665,121.5006235,北投區,Shared room,0.8904109589041096,1,6,,6.0,1.0,True,9999.0,1,365,1.0,1,0,3,4,,,,,,,,0.625,,1.0,19,3,0.94,1.0,4.0,1,5,5,4641,380,1055,0,20,12,2,1.4615384615384617,1666.5,,1.0,259.45145411061014,3,13,27,5,17,164,292.02992559021544,14,141.71655817270377,139.7059913983372,0.0,0.0,1
1352964605905887159,508973584,25.043437,121.5080366,萬華區,Entire home/apt,0.7123287671232876,1,8,1.0,4.0,1.0,False,2503.0,3,10,3.1,0,0,0,11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.7227198697068404,0.9321458863443596,0.8888888888888888,1876,1545,1.0,1.0,4.0,1,3,3,907,500,23,0,24,160,91,11.652173913043478,312.875,2503.0,0.5,94.13375873285392,6,14,35,7,42,624,361.84441669175135,2,376.2161217843821,383.3734879194206,0.2880666666666667,120.66666666666667,0
1352977459321059485,4717608,25.1329665,121.5006235,北投區,Shared room,0.8876712328767123,1,6,,6.0,1.0,True,9999.0,1,365,1.0,1,0,3,4,,,,,,,,0.625,,1.0,19,3,0.94,1.0,4.0,1,5,5,4641,373,1055,0,20,12,2,1.4615384615384617,1666.5,,1.0,259.45145411061014,3,13,27,5,17,164,292.02992559021544,14,141.71655817270377,139.7059913983372,0.0,0.0,1
1352981095917788968,4717608,25.1329665,121.5006235,北投區,Shared room,0.9013698630136986,1,8,,6.0,1.0,True,9999.0,1,365,1.0,1,0,3,4,,,,,,,,0.625,,1.0,19,3,0.94,1.0,4.0,1,5,5,4641,369,1055,0,20,12,2,1.4615384615384617,1249.875,,0.75,259.45145411061014,3,13,27,5,17,164,292.02992559021544,14,141.71655817270377,139.7059913983372,0.0,0.0,1
1352986805245752548,4717608,25.13183844293412,121.50161227386872,北投區,Shared room,0.9068493150684932,1,8,,6.0,1.0,True,9999.0,1,365,1.0,1,0,3,4,,,,,,,,0.625,,1.0,19,3,0.94,1.0,4.0,1,5,5,4641,376,1055,0,20,13,2,1.3571428571428572,1249.875,,0.75,259.7048872582953,2,11,23,5,16,149,213.5693292382201,11,20.73909413220147,292.9407668963139,0.0,0.0,1
1353278747614022945,535917998,25.04491763035012,121.5079236236866,萬華區,Entire home/apt,0.1835616438356164,0,2,1.0,1.0,1.0,False,1363.0,2,30,2.0,0,1,0,11,4.97,4.88,4.84,4.97,5.0,5.0,4.91,0.2442996742671009,0.85284139100933,0.6296296296296297,1921,1572,0.69,1.0,3.0,1,40,39,754,867,192,0,17,172,91,11.104046242774569,681.5,1363.0,0.5,237.06970247702483,7,14,30,7,41,604,239.702386172764,1,266.465450805017,240.94110060372697,0.48561333333333334,135.5,0
1353283961539518322,535917998,25.04501,121.5074,萬華區,Entire home/apt,0.1643835616438356,0,2,1.0,1.0,1.0,False,1372.0,2,30,2.0,0,1,0,11,4.85,4.93,4.85,4.96,4.93,5.0,4.89,0.254885993485342,0.6085665818490246,0.6296296296296297,1902,1556,0.69,1.0,3.0,1,40,39,754,1000,192,0,17,163,91,11.597560975609756,686.0,1372.0,0.5,269.8447339563408,6,14,28,9,40,603,190.6349462762949,1,225.7317688122189,267.46879730152875,0.30413703703703704,174.11111111111111,0
1353364566516995882,535917998,25.043756182719264,121.50580485962097,萬華區,Entire home/apt,0.1917808219178082,0,2,1.0,1.0,1.0,False,1087.0,2,30,2.0,0,1,0,11,4.64,4.57,4.64,4.71,4.79,4.71,4.57,0.0708469055374592,0.1929601357082273,0.6296296296296297,1681,1398,0.69,1.0,3.0,1,40,39,754,1000,192,0,17,143,89,11.67361111111111,543.5,1087.0,0.5,223.8009701253496,6,11,35,11,43,578,257.5253417173629,2,216.0655120340775,203.51219385014585,0.13407857142857144,193.42857142857142,0
1353412203445630231,483934869,25.0440084,121.5741364,信義區,Entire home/apt,1.0,1,4,1.0,2.0,1.0,False,3018.0,7,365,7.0,0,0,0,2,,,,,,,,0.6062052505966588,,0.2941176470588235,360,249,0.54,0.47,1.0,0,8,2,1079,79,0,0,10,20,3,17.142857142857142,754.5,3018.0,0.5,349.41937460117225,5,5,30,6,27,231,102.44587209116114,10,155.30761388322668,481.17863926697686,0.0,0.0,1
1353415402514086267,483934869,25.043062589698145,121.57529616579096,信義區,Entire home/apt,1.0,1,2,1.0,1.0,1.0,False,2596.0,7,365,7.0,0,0,0,2,,,,,,,,0.4558472553699284,,0.2941176470588235,349,246,0.54,0.47,1.0,0,8,2,1079,56,0,0,10,13,3,24.928571428571427,1298.0,2596.0,0.5,230.5894630231004,5,8,25,5,29,293,64.01802642092011,7,165.1540605489523,450.1209796147513,0.0,0.0,1
1353604043218931810,99932146,25.0488166,121.5177305,大同區,Entire home/apt,0.7506849315068493,1,7,3.0,4.0,2.0,False,4465.0,2,30,2.0,0,0,0,7,4.8,4.84,4.76,4.8,4.8,4.84,4.72,0.7953488372093023,0.3605769230769231,1.2258064516129032,898,607,0.99,1.0,4.0,0,2,2,3271,786,135,0,38,157,56,5.6835443037974684,637.8571428571429,1488.3333333333333,0.5714285714285714,79.97687304107077,11,8,27,3,33,481,184.8658845694664,5,264.7731019532256,262.6465720667956,0.4094,160.88,0
1354047370965957939,517811899,25.0416572,121.5513904,大安區,Private room,0.6767123287671233,0,2,1.0,1.0,0.0,True,1874.0,1,365,1.0,1,1,2,8,4.44,4.89,4.44,4.56,4.89,4.78,4.67,0.8738738738738738,0.092,1.0,490,58,1.0,0.9,4.0,0,2,2,851,185,0,52,21,26,9,18.14814814814815,937.0,1874.0,0.5,30.71355771083068,8,7,22,10,35,920,452.82323753474304,3,168.14628938124287,394.22251392613214,0.2467,171.0,0
1354079478000310246,567189341,25.02457787842251,121.55365121321684,信義區,Entire home/apt,0.9616438356164384,1,6,3.0,3.0,2.0,False,2883.0,2,365,1.9,0,0,0,2,4.92,5.0,4.92,4.92,5.0,4.92,4.85,0.5668257756563246,0.670076726342711,1.411764705882353,357,209,0.99,0.98,4.0,1,16,16,564,1000,0,0,48,11,3,29.75,480.5,961.0,0.5,122.47292518414535,1,13,24,3,21,351,185.6122587014906,8,60.14303868781253,151.98662221942956,0.4379846153846154,191.84615384615384,0
1354314306444199970,499807689,25.04563,121.55426,松山區,Entire home/apt,0.9506849315068492,1,4,2.0,1.0,1.0,False,1639.0,2,60,2.0,0,0,0,10,4.5,4.25,4.75,5.0,4.75,4.75,4.75,0.3353658536585366,0.086092715231788,0.625,361,298,0.92,1.0,4.0,1,13,13,967,1000,105,0,20,23,5,15.041666666666666,409.75,819.5,0.25,486.2022699336417,1,4,18,4,29,535,98.16594139133848,5,372.491230867051,445.9268179406501,0.105375,77.25,0
1354675311776597075,549068891,25.052026647919085,121.51690961027776,大同區,Entire home/apt,0.9561643835616438,1,6,3.0,3.0,2.0,False,4842.0,2,365,2.0,1,1,0,7,4.33,4.67,5.0,3.5,4.17,5.0,4.5,0.8325581395348837,0.0384615384615384,0.5483870967741935,908,621,0.98,1.0,4.0,0,2,2,668,258,0,0,17,157,46,5.746835443037975,807.0,1614.0,0.5,229.5162637394404,8,10,25,3,27,419,194.0285494899856,4,279.84011948821865,184.60514433728295,0.16475,211.16666666666666,0
1355151266115701941,51675276,25.03143447571018,121.55171176297044,大安區,Private room,0.3534246575342465,0,3,1.0,1.0,1.0,False,1400.0,30,180,30.0,0,0,2,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.6801801801801802,0.79,2.095238095238096,516,131,0.75,0.8,3.0,1,11,11,3574,1000,96,0,44,22,7,22.43478260869565,466.6666666666667,1400.0,0.3333333333333333,179.97705638521506,6,8,21,5,22,525,248.2955013835735,4,147.6240711834639,82.047446021886,0.0,191.5,0
1355341496948371756,535094667,25.04176658376557,121.54307077021924,大安區,Entire home/apt,0.6356164383561644,0,2,1.0,1.0,1.0,False,1821.0,2,93,2.0,0,0,0,8,4.57,3.57,4.71,3.86,4.43,4.86,4.14,0.1941448382126348,0.1196721311475409,1.5757575757575757,426,360,0.86,1.0,4.0,0,2,2,759,1000,226,172,52,30,9,13.741935483870968,910.5,1821.0,0.5,8.024205746407127,5,8,22,7,30,540,113.66991696457735,6,193.31122460197557,243.86698214029195,0.33704285714285714,136.71428571428572,0
1356148258248933364,105890527,25.05522,121.52785,中山區,Entire home/apt,0.4904109589041096,0,6,2.0,3.0,2.0,False,2565.0,2,365,2.4,0,0,0,0,,,,,,,,0.5384615384615384,,1.0612244897959184,564,413,0.98,0.99,4.0,0,21,18,3224,155,9,0,26,95,28,5.875,427.5,1282.5,0.5,581.442383782807,0,10,28,4,38,600,99.1668895137496,7,129.11495031315712,186.1195544353112,0.0,0.0,1
1356159092482964713,130827969,25.022773875033607,121.53021128852048,大安區,Private room,0.7452054794520548,1,2,6.0,,1.0,False,,60,365,60.0,0,0,2,8,,,,,,,,,,0.8095238095238095,440,213,0.08,0.0,1.0,0,78,77,3058,470,0,0,17,14,7,29.33333333333333,,,,296.8237706044601,5,4,21,5,17,251,146.97647987358948,8,104.23928717296528,171.994281958194,0.0,0.0,1
1356177442322068221,38134494,25.061875236847843,121.52423673845858,中山區,Entire home/apt,0.5452054794520548,0,2,1.0,1.0,1.0,False,1650.0,30,120,30.0,0,0,0,0,,,,,,,,0.2268244575936883,,0.6122448979591837,479,387,0.9,1.0,3.0,0,87,81,3734,1000,150,0,15,57,24,8.258620689655173,825.0,1650.0,0.5,203.23335751867623,12,11,22,7,43,501,57.45549325210613,9,137.3216572147885,157.69516453097472,0.0,0.0,1
1356254920435719876,72805766,25.02599,121.53616,大安區,Entire home/apt,0.8465753424657534,1,7,3.0,4.0,2.0,False,5700.0,5,365,5.0,0,0,0,8,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.8952234206471494,0.8868852459016393,0.9090909090909092,372,168,0.8,1.0,4.0,1,10,10,3421,528,423,0,30,11,2,31.0,814.2857142857143,1900.0,0.5714285714285714,555.1354653672151,0,9,17,4,13,72,199.4774666388997,4,36.7668880854879,224.06510864308427,0.9041,185.0,0
1356315253285310219,232114489,25.0465,121.50693,萬華區,Entire home/apt,0.3561643835616438,0,6,2.0,2.0,2.0,False,2986.0,3,365,3.0,0,0,0,11,5.0,4.75,4.75,5.0,5.0,5.0,5.0,0.8147394136807817,0.9321458863443596,0.7407407407407407,1894,1543,0.89,1.0,4.0,0,9,5,2473,691,0,0,20,172,76,10.947976878612716,497.6666666666667,1493.0,0.3333333333333333,404.5948035838872,5,12,23,10,27,459,113.07492312754609,2,81.7456137221215,239.82668619379885,0.470775,213.0,0
1356570565486599436,170276040,25.032942349080017,121.57461797128768,信義區,Entire home/apt,0.1808219178082191,0,2,1.0,1.0,1.0,False,2692.0,10,120,11.4,1,0,0,2,5.0,5.0,5.0,4.75,5.0,5.0,5.0,0.4916467780429594,0.8759590792838875,1.5588235294117647,132,78,0.99,1.0,4.0,0,6,6,2803,482,381,536,53,5,0,22.0,1346.0,2692.0,0.5,402.8101008648119,2,8,11,3,9,78,103.85849474779609,6,513.0140017675743,408.2738702841687,0.41769999999999996,150.0,0
1357140500481878648,234963902,25.043239,121.5059649,萬華區,Entire home/apt,0.6438356164383562,0,7,1.0,4.0,1.0,False,3185.0,2,365,2.0,1,0,0,11,4.74,4.67,4.52,4.81,4.78,4.89,4.7,0.8432410423452769,0.3511450381679389,0.8518518518518519,1677,1396,0.99,1.0,4.0,1,9,9,2458,86,71,0,23,143,89,11.645833333333334,455.0,3185.0,0.5714285714285714,180.787774521438,6,12,35,10,43,597,314.84762948070687,2,184.0233666886493,210.19248038541065,0.4653962962962963,143.62962962962962,0
1357284451468190381,471945582,25.02632982050235,121.55561634535148,信義區,Entire home/apt,0.3506849315068493,0,2,1.0,1.0,1.0,False,700.0,1,365,13.1,1,0,0,2,4.71,4.71,4.71,4.71,4.86,5.0,4.71,0.0047732696897374,0.2544757033248082,0.3235294117647059,435,274,0.98,1.0,4.0,0,38,37,1161,497,450,0,11,13,3,31.071428571428573,350.0,700.0,0.5,400.09603475541365,1,10,21,2,18,317,191.2787952093132,8,261.1962311022572,139.12863003303983,0.6401428571428571,216.85714285714286,0
1357642610606165229,567205070,25.04405555035164,121.54986769168964,大安區,Private room,0.978082191780822,1,4,1.0,2.0,1.0,False,1097.0,2,365,1.9,0,0,2,8,,,,,,,,0.4369369369369369,,2.0,481,58,0.94,1.0,4.0,1,12,12,564,1000,0,0,42,29,11,16.033333333333335,274.25,1097.0,0.5,246.11553728422024,8,7,20,3,35,833,269.01461666598334,2,156.86962156599228,544.9767308788244,0.0,0.0,1
1357681713120015538,567205070,25.04372,121.55133,大安區,Private room,1.0,1,2,1.0,1.0,1.0,True,1035.0,2,365,1.9,0,0,2,8,5.0,4.8,5.0,4.8,5.0,5.0,5.0,0.3783783783783784,0.79,1.7142857142857142,461,55,0.94,1.0,4.0,1,12,12,564,1000,0,0,36,27,10,16.464285714285715,517.5,1035.0,0.5,235.05302328395356,8,7,14,6,33,892,310.9853082951825,3,166.8496846434616,568.5453147393704,0.32588,120.8,0
1357685784091667740,567189341,25.0589106,121.5670667,松山區,Entire home/apt,0.9917808219178084,1,7,4.0,3.0,2.0,False,3016.0,2,365,1.9,0,0,0,10,5.0,4.93,5.0,4.93,4.93,4.8,4.87,0.600609756097561,0.8543046357615894,1.25,43,22,0.99,0.98,4.0,1,16,16,564,1000,0,0,40,7,0,5.375,430.8571428571428,754.0,0.4285714285714285,848.1368127494933,0,9,17,5,18,154,131.55603935091247,7,46.49688348115694,105.33134258031372,0.47072,122.4,0
1357701244787916850,567205070,25.04253,121.55128,大安區,Private room,0.9917808219178084,1,2,1.0,1.0,1.0,True,1080.0,2,365,1.9,0,0,2,8,5.0,4.67,5.0,5.0,5.0,5.0,5.0,0.4189189189189189,0.79,1.7142857142857142,473,55,0.94,1.0,4.0,1,12,12,564,1000,0,0,36,24,9,18.92,540.0,1080.0,0.5,108.2133533800096,8,8,18,8,37,962,438.78783068141655,3,114.96769938599758,456.7369306466937,0.28909999999999997,62.666666666666664,0
1357715583550659500,567189341,25.0252722,121.5388713,大安區,Entire home/apt,0.9506849315068492,1,8,3.0,4.0,2.0,False,3347.0,2,365,1.9,0,0,0,8,4.75,4.92,4.92,5.0,5.0,4.83,4.42,0.6047765793528506,0.3270491803278688,1.3333333333333333,269,126,0.99,0.98,4.0,1,16,16,564,1000,0,0,44,8,0,29.88888888888889,418.375,1115.6666666666667,0.5,288.50292198339014,2,9,18,2,18,191,107.06141784235368,8,270.56398382245453,94.29532167575408,0.494025,253.5,0
1357724276693706960,567205070,25.04214922272177,121.5421730805934,大安區,Entire home/apt,0.9671232876712328,1,3,1.0,2.0,1.0,False,1270.0,2,365,1.9,0,0,0,8,4.67,5.0,4.67,5.0,5.0,5.0,4.67,0.0801232665639445,0.2008196721311475,0.8484848484848485,411,347,0.94,1.0,4.0,1,12,12,564,1000,0,0,28,31,7,12.84375,423.3333333333333,1270.0,0.6666666666666666,105.26898376743245,5,9,22,6,26,437,93.39929365653738,5,131.57070223332997,220.9023473549206,0.2803833333333333,77.5,0
1357752713675183971,567205070,25.04431038320569,121.54299637153945,大安區,Entire home/apt,0.9287671232876712,1,4,1.0,2.0,1.0,False,1732.0,2,365,1.9,0,0,0,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1771956856702619,0.8868852459016393,1.0606060606060606,395,337,0.94,1.0,4.0,1,12,12,564,755,0,0,35,33,10,11.617647058823527,433.0,1732.0,0.5,273.4606276042537,5,10,24,6,29,668,64.89902882521548,7,295.4229649674024,167.68946716039653,0.59395,113.83333333333333,0
1357857642442718690,260936150,25.039796677799824,121.50682762600202,萬華區,Private room,0.2410958904109589,0,2,1.0,1.0,1.0,False,893.0,30,365,30.0,0,0,2,11,,,,,,,,0.1962025316455696,,0.8260869565217391,1619,226,1.0,0.71,2.0,0,8,8,2335,438,97,0,19,131,37,12.265151515151516,446.5,893.0,0.5,253.0123172672197,7,17,39,2,28,401,61.512063377158114,3,193.91862734649885,459.5970793262677,0.0,0.0,1
1357869100139112731,148014744,25.0422,121.50986,中正區,Entire home/apt,0.4931506849315068,0,6,3.0,4.0,1.0,False,7429.0,5,365,5.0,0,0,0,1,,,,,,,,0.9493392070484582,,1.0,1871,1544,0.31,1.0,4.0,1,44,21,2955,801,53,0,28,160,65,11.62111801242236,1238.1666666666667,2476.333333333333,0.6666666666666666,86.03447494285774,6,11,31,6,32,523,350.7847972849375,2,278.9559119390561,502.2837537220079,0.0,0.0,1
1357973459349274671,144581729,25.02927692320552,121.50005447144574,萬華區,Entire home/apt,0.1808219178082191,0,2,1.0,1.0,1.0,False,1140.0,30,365,30.0,0,0,0,11,,,,,,,,0.0944625407166123,,0.2962962962962963,69,48,0.33,1.0,2.0,0,1,1,2977,1000,3,0,8,7,2,8.625,570.0,1140.0,0.5,649.0119411654434,0,9,26,1,18,107,338.482710357538,4,76.2485603132968,136.8836071591663,0.0,0.0,1
1358072909361869584,578122374,25.0424627,121.5518743,大安區,Entire home/apt,0.5534246575342465,0,7,3.0,3.0,2.0,False,4085.0,2,365,2.0,0,0,0,8,5.0,5.0,4.87,4.93,5.0,5.0,4.93,0.7103235747303543,0.8868852459016393,1.2121212121212122,468,398,0.99,1.0,4.0,1,3,3,501,344,84,822,40,24,9,18.72,583.5714285714286,1361.6666666666667,0.4285714285714285,94.13858286272678,9,5,19,7,39,906,392.7296418567419,2,175.30271385680783,491.100896720264,0.43535333333333337,221.66666666666666,0
1358434519661960690,268347453,25.02923,121.55635,大安區,Entire home/apt,0.9945205479452056,1,8,2.0,4.0,1.5,False,2875.0,2,730,1.9,0,0,0,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.4791987673343605,0.8868852459016393,1.2121212121212122,450,307,0.97,1.0,4.0,1,22,22,2301,1000,0,0,40,17,7,25.0,359.375,1437.5,0.5,515.8752019535488,0,6,23,6,25,507,133.88876004993128,5,171.59104151350547,146.19419984349707,0.0,119.33333333333333,0
1358434562811482124,268347453,25.04526,121.57647,信義區,Entire home/apt,0.9287671232876712,1,11,3.0,5.0,3.0,False,5196.0,2,365,1.9,0,0,0,2,,,,,,,,0.909307875894988,,1.2058823529411764,309,211,0.97,1.0,4.0,1,22,22,2301,1000,0,0,41,16,2,18.176470588235293,472.3636363636364,1732.0,0.4545454545454545,478.2721835730559,2,10,26,4,27,159,61.14534186694112,9,118.7111088338394,393.2799405832069,0.0,0.0,1
1358444437370404404,567189341,25.0410895,121.5068896,萬華區,Entire home/apt,0.8849315068493151,1,6,3.0,3.0,2.0,False,3760.0,2,365,1.9,0,0,0,11,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.8892508143322475,0.9321458863443596,1.4814814814814814,1676,1390,0.99,0.98,4.0,1,16,16,564,1000,0,0,40,145,55,11.47945205479452,626.6666666666666,1253.3333333333333,0.5,134.94516350100017,6,15,35,6,34,497,89.82116047964037,2,184.98661101186784,383.7824400044616,0.0,201.5,0
1358444452091019553,567189341,25.0654831,121.5397263,中山區,Entire home/apt,0.8904109589041096,1,10,4.0,5.0,2.0,False,4885.0,2,365,1.9,0,0,0,0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,0.9151873767258384,0.0395778364116095,1.836734693877551,79,59,0.99,0.98,4.0,1,16,16,564,1000,0,0,45,9,0,7.9,488.5,1221.25,0.5,672.0384836202102,0,6,24,10,20,205,308.4283127500449,4,75.22653915942752,272.8551693651653,0.0,80.0,0
1358444465831672999,567189341,25.0597087,121.5520357,松山區,Entire home/apt,0.9287671232876712,1,11,4.0,7.0,3.0,False,3280.0,2,365,1.9,0,0,0,10,4.8,4.8,5.0,5.0,4.6,5.0,4.6,0.6951219512195121,0.4072847682119205,1.40625,68,52,0.99,0.98,4.0,1,16,16,564,1000,0,0,45,13,0,4.857142857142857,298.1818181818182,820.0,0.6363636363636364,385.4535001634194,3,5,14,2,8,166,43.21583381010587,12,206.93842657130247,179.6153496722106,0.61208,179.6,0
1358444477310013037,567189341,25.023434,121.5409851,大安區,Entire home/apt,0.8164383561643835,1,8,4.0,4.0,2.5,False,5464.0,2,365,1.9,0,0,0,8,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.8751926040061633,0.8868852459016393,1.3333333333333333,197,89,0.99,0.98,4.0,1,16,16,564,1000,0,0,44,5,0,32.833333333333336,683.0,1366.0,0.5,275.46252866517466,2,8,19,4,17,202,86.48476941068394,8,55.58169441436696,186.9213190733724,0.9827,781.0,0
1359117115886384920,12812606,25.035692147871675,121.57875522359168,信義區,Entire home/apt,0.9561643835616438,1,8,3.0,3.0,1.0,False,2544.0,2,365,1.9,0,0,0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.4427207637231503,0.8759590792838875,1.088235294117647,164,100,0.97,1.0,4.0,1,18,18,4228,1000,0,0,37,2,0,54.66666666666666,318.0,848.0,0.375,598.5356773785948,0,10,18,1,16,224,158.8202492743229,10,195.8403242268972,171.29278202960353,0.3268666666666667,194.33333333333334,0
