listing_id,cal_start,n_days,booked_mask,booked_rate,booked_days,booked_rate_d30,booked_rate_d60,booked_rate_d90,gap_count_90d,gap_days_90d,gap_longest_90d,gap_first_start,gap_count_30d,gap_days_30d,gap_longest_30d,gap_first_start_30d,min_nights_median,min_nights_varies,is_longterm_only,is_all_blocked,is_all_open,m1_rate,m2_rate,m3_rate,m4_rate,m5_rate,m6_rate,m7_rate,m8_rate,m9_rate,m10_rate,m11_rate,m12_rate
31481417,2026-07-01,365,10111101111000000001110000011111111000000011110000000000111110000000000000000000000000000000001111110000000000000000000000000000000000001111111111000001111111111000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6602739726027397,241,0.5,0.4666666666666667,0.32222222222222224,5,59,29,2026-07-12,2,13,8,2026-07-12,2.0,1,0,0,0,,0.5161,0.4194,0.0,0.1935,0.4,0.4194,1.0,1.0,1.0,1.0,1.0
31548380,2026-07-01,365,11111111111111111111111111110000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.8301369863013699,303,0.9333333333333333,0.4666666666666667,0.3111111111111111,1,62,62,2026-07-29,0,0,0,,30.0,1,1,0,0,,0.9032,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31548460,2026-06-30,365,11111000001111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6383561643835617,233,0.8387096774193549,0.8032786885245902,0.5384615384615384,2,42,37,2026-07-05,1,5,5,2026-07-05,4.0,0,0,0,0,1.0,0.8387,0.7097,0.0,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
31574896,2026-06-30,365,11111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6,219,1.0,0.5737704918032787,0.38461538461538464,1,56,56,2026-08-04,0,0,0,,30.0,1,1,0,0,1.0,1.0,0.0968,0.0,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
31583098,2026-06-30,365,11101111100111100111110111111000111000000011111000000000011110000111100011101111111111111111111111111111111111111111111111110000000000001110000000111100000000011111011111011111111111100000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7753424657534247,283,0.7419354838709677,0.5737704918032787,0.6263736263736264,2,17,10,2026-08-04,0,0,0,,2.0,0,0,0,0,1.0,0.7097,0.3871,0.8,1.0,0.2333,0.7097,0.4839,1.0,1.0,1.0,1.0
31587203,2026-06-30,365,11110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111110000000000000011111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.336986301369863,123,0.12903225806451613,0.06557377049180328,0.04395604395604396,1,87,87,2026-07-04,1,27,27,2026-07-04,5.0,0,0,0,0,1.0,0.0968,0.0,0.0,0.3871,0.5333,0.0323,0.0,0.0,0.0,1.0,1.0
31588389,2026-07-01,365,11111111000001111110000000011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.3643835616438356,133,0.5666666666666667,0.3333333333333333,0.2222222222222222,3,70,57,2026-07-09,2,13,8,2026-07-09,4.0,1,0,0,0,,0.5806,0.0645,0.0,0.0,0.0,0.2903,0.2903,0.0,0.129,1.0,1.0
31603370,2026-06-30,365,11111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.16986301369863013,62,1.0,1.0,0.6813186813186813,1,29,29,2026-08-31,0,0,0,,30.0,0,1,0,0,1.0,1.0,0.9677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31636716,2026-06-30,365,11111111111111111111111111111100000000000000000000000000111111111111111110000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9013698630136986,329,0.967741935483871,0.5737704918032787,0.6043956043956044,2,36,26,2026-07-30,0,0,0,,3.0,1,0,0,0,1.0,0.9355,0.2258,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31654997,2026-07-02,365,11110000001111111000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111100000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111,0.27671232876712326,101,0.3793103448275862,0.3050847457627119,0.20224719101123595,3,71,34,2026-07-06,2,18,12,2026-07-06,3.0,1,0,0,0,,0.3667,0.2258,0.0,0.0,0.0,0.2581,0.4194,0.0,0.0,0.0,1.0
31655065,2026-07-02,365,11000000001100000000000110000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000000000000000000000000000000000000000000001111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111,0.2410958904109589,88,0.20689655172413793,0.1016949152542373,0.06741573033707865,3,83,64,2026-07-04,2,19,11,2026-07-04,3.0,1,0,0,0,,0.2,0.0,0.0,0.0968,0.0,0.2581,0.2903,0.0,0.0,0.0,1.0
31655072,2026-07-02,365,10111011011000000111101111111000000001110000000000000011100000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000001111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111,0.29315068493150687,107,0.6551724137931034,0.423728813559322,0.2808988764044944,4,60,32,2026-07-13,1,6,6,2026-07-13,3.0,1,0,0,0,,0.6333,0.1935,0.0,0.0,0.1,0.2581,0.2903,0.0,0.0,0.0,1.0
31655077,2026-07-02,365,11101011001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111,0.2410958904109589,88,0.3103448275862069,0.15254237288135594,0.10112359550561797,1,76,76,2026-07-15,1,16,16,2026-07-15,3.0,1,0,0,0,,0.3,0.0,0.0,0.0,0.0,0.2581,0.2903,0.0,0.0,0.0,1.0
31689279,2026-06-30,365,11111100000000000000000000000000000000000000000000000000000000000000000011111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5726027397260274,209,0.1935483870967742,0.09836065573770492,0.27472527472527475,1,66,66,2026-07-06,1,25,25,2026-07-06,3.0,0,0,0,0,1.0,0.1613,0.0,0.6333,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
31772683,2026-07-02,365,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1.0,365,1.0,1.0,1.0,0,0,0,,0,0,0,,28.0,0,1,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31814262,2026-06-30,365,11111100010101111110000011011110100000000000111111000000000000000100000111100000010000001000011100000000000111000000000011111100000001110000011101111110000110000000000000000000000000000000000100000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.18082191780821918,66,0.6451612903225806,0.4426229508196721,0.37362637362637363,6,48,15,2026-07-19,1,5,5,2026-07-19,1.0,1,0,0,0,1.0,0.6129,0.2258,0.2333,0.3226,0.4667,0.0645,0.0323,0.0357,0.129,0.0,0.0
31814285,2026-06-30,365,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0027397260273972603,1,0.03225806451612903,0.01639344262295082,0.01098901098901099,1,90,90,2026-07-01,1,30,30,2026-07-01,1.0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31940964,2026-07-01,365,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7589041095890411,277,0.06666666666666667,0.03333333333333333,0.022222222222222223,1,88,88,2026-07-03,1,28,28,2026-07-03,25.0,0,0,0,0,,0.0645,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31962209,2026-07-01,365,10000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4246575342465753,155,0.03333333333333333,0.26666666666666666,0.5111111111111111,1,44,44,2026-07-02,1,29,29,2026-07-02,28.0,0,1,0,0,,0.0323,0.5484,1.0,1.0,1.0,1.0,0.4839,0.0,0.0,0.0,0.0
31994481,2026-06-30,365,11111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5260273972602739,192,0.25806451612903225,0.13114754098360656,0.08791208791208792,1,83,83,2026-07-08,1,23,23,2026-07-08,1.0,0,0,0,0,1.0,0.2258,0.0,0.0,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
31997428,2026-07-02,365,11000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.8465753424657534,309,0.06896551724137931,0.05084745762711865,0.3707865168539326,1,56,56,2026-07-04,1,27,27,2026-07-04,28.0,1,1,0,0,,0.0667,0.0968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32041209,2026-07-02,365,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1.0,365,1.0,1.0,1.0,0,0,0,,0,0,0,,1.0,0,0,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32057946,2026-06-30,365,11111000111111100000111111110000000000000000000000000000000000011111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.13424657534246576,49,0.6451612903225806,0.32786885245901637,0.5274725274725275,2,40,35,2026-07-15,1,5,5,2026-07-15,29.0,1,1,0,0,1.0,0.6129,0.0,0.9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32078377,2026-07-01,365,10011111101111100111100000000000000011100000000000000000000000000000000000000000000011111000000000000000001111001111001111111000000000000111111110000011110000001111111011110000000001100000000000000000000000000001111100000000000000000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2,73,0.5333333333333333,0.31666666666666665,0.26666666666666666,2,60,45,2026-07-22,1,9,9,2026-07-22,2.0,1,0,0,0,,0.5161,0.0968,0.1667,0.4194,0.4333,0.4516,0.129,0.0357,0.129,0.0,0.0
32153749,2026-07-01,365,11111110001111001111110011000001111000011100011100000000000000111000111011111111111001110000000000111100000000000000000001111100001110000001111111110011111111111111100000110000000000111000000011111110000000000000000000111000000000000000001111100000011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3041095890410959,111,0.6333333333333333,0.48333333333333334,0.5444444444444444,2,19,14,2026-07-27,0,0,0,,2.0,1,0,0,0,,0.6129,0.3226,0.6667,0.1935,0.6,0.5161,0.2581,0.2857,0.1935,0.0,0.0
32197474,2026-06-30,365,11110000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7616438356164383,278,0.12903225806451613,0.06557377049180328,0.04395604395604396,1,87,87,2026-07-04,1,27,27,2026-07-04,3.0,0,0,0,0,1.0,0.0968,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32243987,2026-06-30,365,11111111111101111111111111111100011111111111111111111001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000011111111111000000000000000000000000000011111111111111111111111111111111111110000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7698630136986301,281,0.9354838709677419,0.9016393442622951,0.9340659340659341,0,0,0,,0,0,0,,3.0,0,0,0,0,1.0,0.9032,0.9032,1.0,1.0,0.7,0.2581,0.0968,1.0,0.4194,1.0,1.0
