飯店名稱,住宿評等,評論分數,館內熱門設施,住客評論(前3則),行政區,地址,緯度,經度,房型名稱,房間設施,價格,可住宿人數,房型圖片網址,飯店連結
德立莊酒店,評分為 4 顆星，滿分為 5,7.1,禁菸客房、免費無線網路、2 間餐廳、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,N/A,中正區,台北中正區秀山街4號,25.042336901788566,121.50916844669655,標準房,N/A,"7,056",2,N/A,https://www.booking.com/hotel/tw/richardson.zh-tw.html
德立莊酒店,評分為 4 顆星，滿分為 5,7.1,禁菸客房、免費無線網路、2 間餐廳、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,N/A,中正區,台北中正區秀山街4號,25.042336901788566,121.50916844669655,標準房,N/A,"6,993",2,#RD132412401,https://www.booking.com/hotel/tw/richardson.zh-tw.html
德立莊酒店,評分為 4 顆星，滿分為 5,7.1,禁菸客房、免費無線網路、2 間餐廳、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,N/A,中正區,台北中正區秀山街4號,25.042336901788566,121.50916844669655,標準房,N/A,"7,308",2,N/A,https://www.booking.com/hotel/tw/richardson.zh-tw.html
德立莊酒店,評分為 4 顆星，滿分為 5,7.1,禁菸客房、免費無線網路、2 間餐廳、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,N/A,中正區,台北中正區秀山街4號,25.042336901788566,121.50916844669655,標準房,N/A,"8,127",2,#RD132412405,https://www.booking.com/hotel/tw/richardson.zh-tw.html
德立莊酒店,評分為 4 顆星，滿分為 5,7.1,禁菸客房、免費無線網路、2 間餐廳、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,N/A,中正區,台北中正區秀山街4號,25.042336901788566,121.50916844669655,標準房,N/A,"8,442",2,N/A,https://www.booking.com/hotel/tw/richardson.zh-tw.html
德立莊酒店,評分為 4 顆星，滿分為 5,7.1,禁菸客房、免費無線網路、2 間餐廳、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價還不錯,N/A,中正區,台北中正區秀山街4號,25.042336901788566,121.50916844669655,標準房,N/A,"10,332",2,#RD132412414,https://www.booking.com/hotel/tw/richardson.zh-tw.html
城市商旅站前館,評分為 4 顆星，滿分為 5,8.2,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務,「房間夠大，雖然沒有衣櫃，但牆上有裝超多掛鉤的～用起來更方便了。位置雖然離旺區有點遠，但有多個地下街出口，出入還算方便」 | 「衛浴乾淨清爽」 | 「地點極佳，房間乾淨舒適且比想像中的還要寬敞，飯店人員提供貼心週到的服務。」,大同區,台北大同區延平北路一段51號,25.050924,121.512126,標準房,N/A,"9,148",4,#RD435300706,https://www.booking.com/hotel/tw/cheng-shi-shang-lu-zhan-qian-guan.zh-tw.html
城市商旅站前館,評分為 4 顆星，滿分為 5,8.2,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務,「房間夠大，雖然沒有衣櫃，但牆上有裝超多掛鉤的～用起來更方便了。位置雖然離旺區有點遠，但有多個地下街出口，出入還算方便」 | 「衛浴乾淨清爽」 | 「地點極佳，房間乾淨舒適且比想像中的還要寬敞，飯店人員提供貼心週到的服務。」,大同區,台北大同區延平北路一段51號,25.050924,121.512126,標準房,N/A,"14,520",4,N/A,https://www.booking.com/hotel/tw/cheng-shi-shang-lu-zhan-qian-guan.zh-tw.html
城市商旅站前館,評分為 4 顆星，滿分為 5,8.2,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務,「房間夠大，雖然沒有衣櫃，但牆上有裝超多掛鉤的～用起來更方便了。位置雖然離旺區有點遠，但有多個地下街出口，出入還算方便」 | 「衛浴乾淨清爽」 | 「地點極佳，房間乾淨舒適且比想像中的還要寬敞，飯店人員提供貼心週到的服務。」,大同區,台北大同區延平北路一段51號,25.050924,121.512126,標準房,N/A,"5,821",2,#RD435300703,https://www.booking.com/hotel/tw/cheng-shi-shang-lu-zhan-qian-guan.zh-tw.html
城市商旅站前館,評分為 4 顆星，滿分為 5,8.2,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務,「房間夠大，雖然沒有衣櫃，但牆上有裝超多掛鉤的～用起來更方便了。位置雖然離旺區有點遠，但有多個地下街出口，出入還算方便」 | 「衛浴乾淨清爽」 | 「地點極佳，房間乾淨舒適且比想像中的還要寬敞，飯店人員提供貼心週到的服務。」,大同區,台北大同區延平北路一段51號,25.050924,121.512126,標準房,N/A,"9,240",2,N/A,https://www.booking.com/hotel/tw/cheng-shi-shang-lu-zhan-qian-guan.zh-tw.html
城市商旅站前館,評分為 4 顆星，滿分為 5,8.2,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務,「房間夠大，雖然沒有衣櫃，但牆上有裝超多掛鉤的～用起來更方便了。位置雖然離旺區有點遠，但有多個地下街出口，出入還算方便」 | 「衛浴乾淨清爽」 | 「地點極佳，房間乾淨舒適且比想像中的還要寬敞，飯店人員提供貼心週到的服務。」,大同區,台北大同區延平北路一段51號,25.050924,121.512126,標準房,N/A,"6,376",2,#RD435300702,https://www.booking.com/hotel/tw/cheng-shi-shang-lu-zhan-qian-guan.zh-tw.html
城市商旅站前館,評分為 4 顆星，滿分為 5,8.2,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務,「房間夠大，雖然沒有衣櫃，但牆上有裝超多掛鉤的～用起來更方便了。位置雖然離旺區有點遠，但有多個地下街出口，出入還算方便」 | 「衛浴乾淨清爽」 | 「地點極佳，房間乾淨舒適且比想像中的還要寬敞，飯店人員提供貼心週到的服務。」,大同區,台北大同區延平北路一段51號,25.050924,121.512126,標準房,N/A,"10,120",2,N/A,https://www.booking.com/hotel/tw/cheng-shi-shang-lu-zhan-qian-guan.zh-tw.html
ILLUME 茹曦酒店,評分為 4 顆星，滿分為 5,8.4,室外游泳池、禁菸客房、健身中心、免費無線網路、客房服務、停車場（館內）、機場接駁車、早餐評價還不錯,「整體整潔乾淨」 | 「房間空間大」 | 「離小巨蛋近 現場人員很親切」,松山區,台北松山區敦化北路100號,25.05262521039063,121.54854476451874,標準房,N/A,"11,902",4,#RD32924642,https://www.booking.com/hotel/tw/sunworld-dynasty-taipei.zh-tw.html
ILLUME 茹曦酒店,評分為 4 顆星，滿分為 5,8.4,室外游泳池、禁菸客房、健身中心、免費無線網路、客房服務、停車場（館內）、機場接駁車、早餐評價還不錯,「整體整潔乾淨」 | 「房間空間大」 | 「離小巨蛋近 現場人員很親切」,松山區,台北松山區敦化北路100號,25.05262521039063,121.54854476451874,標準房,N/A,"6,935",2,#RD32924616,https://www.booking.com/hotel/tw/sunworld-dynasty-taipei.zh-tw.html
ILLUME 茹曦酒店,評分為 4 顆星，滿分為 5,8.4,室外游泳池、禁菸客房、健身中心、免費無線網路、客房服務、停車場（館內）、機場接駁車、早餐評價還不錯,「整體整潔乾淨」 | 「房間空間大」 | 「離小巨蛋近 現場人員很親切」,松山區,台北松山區敦化北路100號,25.05262521039063,121.54854476451874,標準房,N/A,"9,245",2,#RD32924645,https://www.booking.com/hotel/tw/sunworld-dynasty-taipei.zh-tw.html
ILLUME 茹曦酒店,評分為 4 顆星，滿分為 5,8.4,室外游泳池、禁菸客房、健身中心、免費無線網路、客房服務、停車場（館內）、機場接駁車、早餐評價還不錯,「整體整潔乾淨」 | 「房間空間大」 | 「離小巨蛋近 現場人員很親切」,松山區,台北松山區敦化北路100號,25.05262521039063,121.54854476451874,標準房,N/A,"10,974",2,#RD32924639,https://www.booking.com/hotel/tw/sunworld-dynasty-taipei.zh-tw.html
北投日勝生加賀屋國際溫泉飯店,評分為 4 顆星，滿分為 5,9.0,禁菸客房、免費無線網路、餐廳、24 小時接待櫃檯、溫泉浴、洗衣、電梯、酒吧、早餐評價非常好,「員工服務態度佳 早餐精緻用心」 | 「回味起去日本旅遊的感覺，有專人拿行李帶房」 | 「服務很好，房間空間大，早餐也很讚，很少一早就能吃到生魚片，超滿足！」,北投區,台北北投區北投區光明路236號,25.136032,121.506802,標準房,N/A,"21,413",4,#RD505734813,https://www.booking.com/hotel/tw/ri-sheng-sheng-jia-he-wu-guo-ji-wen-quan-fan-dian.zh-tw.html
北投日勝生加賀屋國際溫泉飯店,評分為 4 顆星，滿分為 5,9.0,禁菸客房、免費無線網路、餐廳、24 小時接待櫃檯、溫泉浴、洗衣、電梯、酒吧、早餐評價非常好,「員工服務態度佳 早餐精緻用心」 | 「回味起去日本旅遊的感覺，有專人拿行李帶房」 | 「服務很好，房間空間大，早餐也很讚，很少一早就能吃到生魚片，超滿足！」,北投區,台北北投區北投區光明路236號,25.136032,121.506802,標準房,N/A,"23,521",4,N/A,https://www.booking.com/hotel/tw/ri-sheng-sheng-jia-he-wu-guo-ji-wen-quan-fan-dian.zh-tw.html
北投日勝生加賀屋國際溫泉飯店,評分為 4 顆星，滿分為 5,9.0,禁菸客房、免費無線網路、餐廳、24 小時接待櫃檯、溫泉浴、洗衣、電梯、酒吧、早餐評價非常好,「員工服務態度佳 早餐精緻用心」 | 「回味起去日本旅遊的感覺，有專人拿行李帶房」 | 「服務很好，房間空間大，早餐也很讚，很少一早就能吃到生魚片，超滿足！」,北投區,台北北投區北投區光明路236號,25.136032,121.506802,標準房,N/A,"18,187",3,N/A,https://www.booking.com/hotel/tw/ri-sheng-sheng-jia-he-wu-guo-ji-wen-quan-fan-dian.zh-tw.html
北投日勝生加賀屋國際溫泉飯店,評分為 4 顆星，滿分為 5,9.0,禁菸客房、免費無線網路、餐廳、24 小時接待櫃檯、溫泉浴、洗衣、電梯、酒吧、早餐評價非常好,「員工服務態度佳 早餐精緻用心」 | 「回味起去日本旅遊的感覺，有專人拿行李帶房」 | 「服務很好，房間空間大，早餐也很讚，很少一早就能吃到生魚片，超滿足！」,北投區,台北北投區北投區光明路236號,25.136032,121.506802,標準房,N/A,"19,565",3,N/A,https://www.booking.com/hotel/tw/ri-sheng-sheng-jia-he-wu-guo-ji-wen-quan-fan-dian.zh-tw.html
北投日勝生加賀屋國際溫泉飯店,評分為 4 顆星，滿分為 5,9.0,禁菸客房、免費無線網路、餐廳、24 小時接待櫃檯、溫泉浴、洗衣、電梯、酒吧、早餐評價非常好,「員工服務態度佳 早餐精緻用心」 | 「回味起去日本旅遊的感覺，有專人拿行李帶房」 | 「服務很好，房間空間大，早餐也很讚，很少一早就能吃到生魚片，超滿足！」,北投區,台北北投區北投區光明路236號,25.136032,121.506802,標準房,N/A,"14,961",2,N/A,https://www.booking.com/hotel/tw/ri-sheng-sheng-jia-he-wu-guo-ji-wen-quan-fan-dian.zh-tw.html
北投日勝生加賀屋國際溫泉飯店,評分為 4 顆星，滿分為 5,9.0,禁菸客房、免費無線網路、餐廳、24 小時接待櫃檯、溫泉浴、洗衣、電梯、酒吧、早餐評價非常好,「員工服務態度佳 早餐精緻用心」 | 「回味起去日本旅遊的感覺，有專人拿行李帶房」 | 「服務很好，房間空間大，早餐也很讚，很少一早就能吃到生魚片，超滿足！」,北投區,台北北投區北投區光明路236號,25.136032,121.506802,標準房,N/A,"15,609",2,N/A,https://www.booking.com/hotel/tw/ri-sheng-sheng-jia-he-wu-guo-ji-wen-quan-fan-dian.zh-tw.html
北投日勝生加賀屋國際溫泉飯店,評分為 4 顆星，滿分為 5,9.0,禁菸客房、免費無線網路、餐廳、24 小時接待櫃檯、溫泉浴、洗衣、電梯、酒吧、早餐評價非常好,「員工服務態度佳 早餐精緻用心」 | 「回味起去日本旅遊的感覺，有專人拿行李帶房」 | 「服務很好，房間空間大，早餐也很讚，很少一早就能吃到生魚片，超滿足！」,北投區,台北北投區北投區光明路236號,25.136032,121.506802,標準房,N/A,"25,624",4,#RD505734817,https://www.booking.com/hotel/tw/ri-sheng-sheng-jia-he-wu-guo-ji-wen-quan-fan-dian.zh-tw.html
北投日勝生加賀屋國際溫泉飯店,評分為 4 顆星，滿分為 5,9.0,禁菸客房、免費無線網路、餐廳、24 小時接待櫃檯、溫泉浴、洗衣、電梯、酒吧、早餐評價非常好,「員工服務態度佳 早餐精緻用心」 | 「回味起去日本旅遊的感覺，有專人拿行李帶房」 | 「服務很好，房間空間大，早餐也很讚，很少一早就能吃到生魚片，超滿足！」,北投區,台北北投區北投區光明路236號,25.136032,121.506802,標準房,N/A,"33,079",4,#RD505734805,https://www.booking.com/hotel/tw/ri-sheng-sheng-jia-he-wu-guo-ji-wen-quan-fan-dian.zh-tw.html
北投日勝生加賀屋國際溫泉飯店,評分為 4 顆星，滿分為 5,9.0,禁菸客房、免費無線網路、餐廳、24 小時接待櫃檯、溫泉浴、洗衣、電梯、酒吧、早餐評價非常好,「員工服務態度佳 早餐精緻用心」 | 「回味起去日本旅遊的感覺，有專人拿行李帶房」 | 「服務很好，房間空間大，早餐也很讚，很少一早就能吃到生魚片，超滿足！」,北投區,台北北投區北投區光明路236號,25.136032,121.506802,標準房,N/A,"29,123",3,N/A,https://www.booking.com/hotel/tw/ri-sheng-sheng-jia-he-wu-guo-ji-wen-quan-fan-dian.zh-tw.html
北投日勝生加賀屋國際溫泉飯店,評分為 4 顆星，滿分為 5,9.0,禁菸客房、免費無線網路、餐廳、24 小時接待櫃檯、溫泉浴、洗衣、電梯、酒吧、早餐評價非常好,「員工服務態度佳 早餐精緻用心」 | 「回味起去日本旅遊的感覺，有專人拿行李帶房」 | 「服務很好，房間空間大，早餐也很讚，很少一早就能吃到生魚片，超滿足！」,北投區,台北北投區北投區光明路236號,25.136032,121.506802,標準房,N/A,"25,167",2,N/A,https://www.booking.com/hotel/tw/ri-sheng-sheng-jia-he-wu-guo-ji-wen-quan-fan-dian.zh-tw.html
北投日勝生加賀屋國際溫泉飯店,評分為 4 顆星，滿分為 5,9.0,禁菸客房、免費無線網路、餐廳、24 小時接待櫃檯、溫泉浴、洗衣、電梯、酒吧、早餐評價非常好,「員工服務態度佳 早餐精緻用心」 | 「回味起去日本旅遊的感覺，有專人拿行李帶房」 | 「服務很好，房間空間大，早餐也很讚，很少一早就能吃到生魚片，超滿足！」,北投區,台北北投區北投區光明路236號,25.136032,121.506802,標準房,N/A,"18,226",3,#RD505734802,https://www.booking.com/hotel/tw/ri-sheng-sheng-jia-he-wu-guo-ji-wen-quan-fan-dian.zh-tw.html
北投日勝生加賀屋國際溫泉飯店,評分為 4 顆星，滿分為 5,9.0,禁菸客房、免費無線網路、餐廳、24 小時接待櫃檯、溫泉浴、洗衣、電梯、酒吧、早餐評價非常好,「員工服務態度佳 早餐精緻用心」 | 「回味起去日本旅遊的感覺，有專人拿行李帶房」 | 「服務很好，房間空間大，早餐也很讚，很少一早就能吃到生魚片，超滿足！」,北投區,台北北投區北投區光明路236號,25.136032,121.506802,標準房,N/A,"19,335",3,N/A,https://www.booking.com/hotel/tw/ri-sheng-sheng-jia-he-wu-guo-ji-wen-quan-fan-dian.zh-tw.html
北投日勝生加賀屋國際溫泉飯店,評分為 4 顆星，滿分為 5,9.0,禁菸客房、免費無線網路、餐廳、24 小時接待櫃檯、溫泉浴、洗衣、電梯、酒吧、早餐評價非常好,「員工服務態度佳 早餐精緻用心」 | 「回味起去日本旅遊的感覺，有專人拿行李帶房」 | 「服務很好，房間空間大，早餐也很讚，很少一早就能吃到生魚片，超滿足！」,北投區,台北北投區北投區光明路236號,25.136032,121.506802,標準房,N/A,"15,000",2,N/A,https://www.booking.com/hotel/tw/ri-sheng-sheng-jia-he-wu-guo-ji-wen-quan-fan-dian.zh-tw.html
