id,host_id,latitude,longitude,neighbourhood_cleansed,room_type,Y_vacancy,Y_high_risk,accommodates,bedrooms,beds,bathrooms_count,is_shared_bath,price,minimum_nights,maximum_nights,min_nights_avg_ntm,instant_bookable,self_checkin,room_type_code,neighbourhood_code,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_pctl_nbhd,score_pctl_nbhd,amenities_vs_median,nbr_density_1km,nbr_density_same_type_1km,host_acceptance_rate,host_response_rate,response_speed,host_is_superhost,host_listings_count,calculated_host_listings_count,host_tenure_days,desc_len,host_about_len,neighborhood_overview_len,amenities_count,hotel_count_1km,hotel_count_500m,airbnb_hotel_supply_ratio,price_per_person,price_per_bedroom,beds_per_person
3879242,14665606,25.09349,121.52388,士林區,Entire home/apt,0.6,0,4,1.0,2.0,1.0,False,1774.0,2,30,2.0,0,0,0,6,4.9,4.89,4.87,4.92,4.97,4.69,4.83,0.34210526315789475,0.6844660194174758,1.6551724137931034,122,71,0.99,1.0,4.0,1,4,4,4177,508,0,139,48,14,5,8.133333333333333,443.5,1774.0,0.5
3908056,5247611,25.02763,121.53874,大安區,Entire home/apt,0.6027397260273972,0,2,2.0,1.0,1.0,False,1350.0,3,180,3.0,0,1,0,8,4.51,4.76,4.5,4.73,4.81,4.78,4.59,0.09399075500770417,0.08442622950819673,0.696969696969697,312,166,0.77,1.0,4.0,0,5,4,4598,459,17,0,23,12,0,24.0,675.0,675.0,0.5
3919250,20302753,25.05371,121.51119,大同區,Entire home/apt,0.40821917808219177,0,4,2.0,2.0,1.5,False,2568.0,30,1125,29.3,0,0,0,7,5.0,4.9,5.0,5.0,5.0,4.9,4.8,0.4697674418604651,0.8966346153846154,1.1935483870967742,703,510,1.0,1.0,4.0,1,1,1,4059,1000,22,184,37,116,28,6.0085470085470085,642.0,1284.0,0.5
3933100,22105084,25.04242,121.50237,萬華區,Entire home/apt,0.4876712328767123,0,5,1.0,2.0,1.0,False,3143.0,28,90,28.0,0,0,0,11,4.68,4.75,4.8,4.73,4.78,4.79,4.63,0.8383550488599348,0.2506361323155216,0.5925925925925926,1496,1281,0.0,0.0,1.0,0,3,3,4014,280,27,307,16,104,45,14.247619047619047,628.6,3143.0,0.4
3953759,20299930,25.04722,121.51608,中正區,Entire home/apt,0.2273972602739726,0,5,1.0,1.0,1.0,False,9500.0,30,1125,30.0,0,0,0,1,4.21,4.53,4.39,4.62,4.65,4.32,4.23,0.9757709251101322,0.04387990762124711,0.75,1122,807,,,0.0,0,2,2,4059,262,94,36,21,169,70,6.6,1900.0,9500.0,0.2
3975942,17148416,25.02248,121.5285,大安區,Entire home/apt,0.5753424657534246,0,1,0.0,2.0,1.0,False,2760.0,31,1125,30.9,1,0,0,8,5.0,5.0,5.0,5.0,5.0,5.0,4.86,0.4591679506933744,0.8868852459016393,0.696969696969697,438,214,1.0,1.0,4.0,1,11,11,4117,43,4356,0,23,14,4,29.2,2760.0,,2.0
4014018,19549739,25.0407,121.55377,大安區,Entire home/apt,0.6301369863013698,0,2,1.0,2.0,1.5,False,1523.0,5,120,5.0,0,0,0,8,4.71,4.81,4.76,4.91,4.95,4.95,4.69,0.14175654853620956,0.2532786885245902,1.0606060606060606,445,368,0.93,1.0,4.0,1,3,3,4073,266,521,301,35,24,9,17.8,761.5,1523.0,1.0
4014179,20812835,25.02979,121.55839,信義區,Entire home/apt,0.16164383561643836,0,2,1.0,1.0,1.0,False,3500.0,6,1125,6.0,0,0,0,2,4.17,4.33,3.67,4.33,4.5,4.67,4.0,0.7315035799522673,0.03324808184143223,0.5882352941176471,431,304,0.6,1.0,3.0,0,9,8,4047,188,0,163,20,15,6,26.9375,1750.0,3500.0,0.5
4018116,19549739,25.04161,121.55479,大安區,Entire home/apt,0.7863013698630137,1,2,1.0,1.0,1.5,False,1470.0,4,200,4.0,0,0,0,8,4.78,4.8,4.83,4.97,4.96,4.94,4.73,0.13559322033898305,0.38688524590163936,1.0,400,330,0.93,1.0,4.0,1,3,3,4073,272,521,300,33,19,8,20.0,735.0,1470.0,0.5
4035563,20923484,25.12178,121.53437,士林區,Private room,0.1095890410958904,0,2,1.0,2.0,1.0,True,704.0,2,5,2.0,0,0,2,6,4.9,4.9,4.73,4.93,4.97,4.79,4.89,0.06976744186046512,0.6162790697674418,0.8076923076923077,12,2,0.25,1.0,2.0,0,1,1,4044,307,6,241,21,0,0,12.0,352.0,704.0,1.0
4054999,19549739,25.04167,121.55207,大安區,Entire home/apt,0.8575342465753425,1,2,1.0,1.0,1.0,False,1378.0,4,200,4.0,0,0,0,8,4.69,4.77,4.66,4.87,4.93,4.93,4.73,0.10785824345146379,0.2278688524590164,1.0303030303030303,469,402,0.93,1.0,4.0,1,3,3,4073,261,521,300,34,26,9,17.37037037037037,689.0,1378.0,0.5
4106145,21301096,25.06146,121.54366,中山區,Entire home/apt,0.7452054794520548,1,2,1.0,1.0,1.0,False,1254.0,7,300,7.0,0,0,0,0,4.08,4.0,4.38,4.54,4.31,4.54,4.31,0.054240631163708086,0.05804749340369393,0.32653061224489793,104,81,1.0,0.0,1.0,0,8,8,4035,0,0,0,8,16,2,6.117647058823529,627.0,1254.0,0.5
4106431,21301096,25.05984,121.54377,中山區,Entire home/apt,0.7452054794520548,1,2,1.0,1.0,1.0,False,1490.0,7,1125,5.6,0,0,0,0,4.38,4.29,4.5,4.5,4.88,4.63,4.63,0.14792899408284024,0.12137203166226913,0.32653061224489793,119,93,1.0,0.0,1.0,0,8,8,4035,745,0,0,8,25,3,4.576923076923077,745.0,1490.0,0.5
4118004,20401045,25.04081,121.56658,信義區,Entire home/apt,0.4931506849315068,0,5,2.0,2.0,1.0,False,10429.0,4,90,4.0,0,0,0,2,,,,,,,,0.9952267303102625,,0.2647058823529412,272,204,,0.0,1.0,0,1,1,4057,377,0,25,9,16,7,16.0,2085.8,5214.5,0.4
4148503,19568984,25.023682061454213,121.5262933781118,大安區,Entire home/apt,0.0,0,2,1.0,,1.0,False,,3,10000,6.0,1,0,0,8,4.58,4.66,4.58,4.83,4.89,4.88,4.55,,0.12622950819672132,0.7272727272727273,462,224,1.0,1.0,4.0,1,5,5,4073,31,100,86,24,12,6,35.53846153846154,,,
4317397,20812835,25.03161,121.55804,信義區,Entire home/apt,0.16164383561643836,0,4,1.0,2.0,1.0,False,3500.0,7,1125,7.0,0,0,0,2,4.73,4.82,4.36,4.91,4.82,5.0,4.55,0.7315035799522673,0.27621483375959077,0.5294117647058824,443,321,0.6,1.0,3.0,0,9,8,4047,188,0,163,18,15,7,27.6875,875.0,3500.0,0.5
4318191,20812835,25.03121,121.55817,信義區,Entire home/apt,0.4931506849315068,0,2,1.0,1.0,1.0,False,3500.0,29,1125,29.0,0,0,0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.7315035799522673,0.8759590792838875,0.5294117647058824,445,318,0.6,1.0,3.0,0,9,8,4047,188,0,155,18,15,7,27.8125,1750.0,3500.0,0.5
4320299,3705836,25.07743,121.57871,內湖區,Entire home/apt,0.8136986301369863,1,2,1.0,1.0,1.0,False,5486.0,31,365,30.7,0,0,0,3,4.52,4.51,4.4,4.77,4.77,4.55,4.46,0.7037037037037037,0.15217391304347827,0.2318840579710145,5,5,0.82,0.98,4.0,1,26,26,4749,1000,343,313,8,1,1,2.5,2743.0,5486.0,0.5
4372441,22105084,25.03753,121.49889,萬華區,Entire home/apt,0.4054794520547945,0,8,4.0,4.0,2.0,False,4000.0,28,1125,28.0,0,0,0,11,4.89,4.94,4.89,4.99,4.89,4.75,4.79,0.9039087947882736,0.7256149279050043,0.5925925925925926,857,730,0.0,0.0,1.0,0,3,3,4014,583,27,408,16,45,5,18.630434782608695,500.0,1000.0,0.5
4467294,9175578,25.05407,121.60966,南港區,Shared room,0.0,0,10,,,3.0,True,,1,1125,1.0,0,0,3,5,4.67,4.63,4.63,4.67,4.67,4.8,4.47,,0.75,0.9230769230769231,7,1,0.86,,0.0,0,1,1,4382,839,0,0,12,5,3,1.1666666666666667,,,
4468613,22965537,24.992,121.56243,文山區,Shared room,0.2410958904109589,0,2,1.0,2.0,1.5,True,1350.0,2,15,2.0,0,0,3,9,4.83,4.67,4.67,4.83,4.83,4.5,4.67,1.0,0.5,1.1475409836065573,8,1,,,0.0,0,1,1,3993,312,146,29,35,0,0,8.0,675.0,1350.0,1.0
4495681,21301096,25.06172,121.54372,中山區,Private room,0.7452054794520548,1,2,1.0,1.0,1.0,False,1254.0,7,1125,7.0,0,0,2,0,4.63,4.25,4.63,4.75,4.75,4.38,4.5,0.3523489932885906,0.3347107438016529,0.2608695652173913,100,16,1.0,0.0,1.0,0,8,8,4035,707,0,0,6,16,2,5.882352941176471,627.0,1254.0,0.5
4495844,21301096,25.06122,121.54294,中山區,Entire home/apt,0.7452054794520548,1,2,1.0,1.0,1.0,False,1411.0,7,1125,7.0,0,0,0,0,4.94,4.65,4.88,4.94,4.88,4.82,4.94,0.1203155818540434,0.6596306068601583,0.24489795918367346,103,81,1.0,0.0,1.0,0,8,8,4035,743,0,0,6,19,2,5.15,705.5,1411.0,0.5
4507773,21301096,25.06184,121.54295,中山區,Entire home/apt,0.7452054794520548,1,2,1.0,1.0,1.0,False,1254.0,14,300,14.0,0,0,0,0,4.17,3.5,4.67,4.17,4.17,4.67,4.0,0.054240631163708086,0.07651715039577836,0.24489795918367346,97,77,1.0,0.0,1.0,0,8,8,4035,707,0,0,6,17,2,5.388888888888889,627.0,1254.0,0.5
4520900,12991185,25.06029,121.61343,南港區,Entire home/apt,0.4849315068493151,0,5,2.0,4.0,1.5,False,2642.0,20,120,20.0,0,0,0,5,4.66,4.47,4.24,4.76,4.71,4.63,4.53,0.44,0.09523809523809523,1.476923076923077,11,5,0.0,,0.0,0,1,1,4222,257,63,234,48,6,2,1.5714285714285714,528.4,1321.0,0.8
4541617,8478209,25.00583,121.55907,文山區,Entire home/apt,0.2465753424657534,0,2,1.0,1.0,1.0,False,7805.0,3,125,3.0,0,0,0,9,4.67,4.67,4.67,5.0,5.0,4.33,4.0,0.8205128205128205,0.15625,0.6666666666666666,17,14,0.0,0.0,1.0,0,18,15,4417,256,15,229,18,0,0,17.0,3902.5,7805.0,0.5
4561084,21301096,25.06174,121.54354,中山區,Private room,0.7452054794520548,1,2,1.0,1.0,1.0,False,1254.0,7,90,7.0,0,0,2,0,4.25,4.25,4.5,4.5,4.25,4.5,4.25,0.3523489932885906,0.09090909090909091,0.2608695652173913,102,17,1.0,0.0,1.0,0,8,8,4035,712,0,0,6,15,2,6.375,627.0,1254.0,0.5
4568861,8847227,25.04454,121.5163,中正區,Entire home/apt,0.4575342465753425,0,2,1.0,1.0,1.5,False,1281.0,30,120,30.0,0,1,0,1,4.58,4.7,4.65,4.7,4.57,4.87,4.61,0.10022026431718062,0.12009237875288684,1.0,1121,836,0.93,1.0,2.0,1,3,3,4398,430,0,311,28,144,56,7.731034482758621,640.5,1281.0,0.5
4607827,19235741,25.04162,121.56478,信義區,Private room,1.0,1,2,1.0,2.0,1.0,False,218172.0,30,30,30.0,0,0,2,2,5.0,5.0,4.67,4.67,4.67,4.67,4.67,0.9940828402366864,0.8838709677419355,0.43478260869565216,265,55,,,0.0,0,4,3,4079,277,739,567,10,16,7,15.588235294117647,109086.0,218172.0,1.0
4630004,21301096,25.06209,121.54687,松山區,Entire home/apt,0.7452054794520548,1,2,1.0,1.0,1.0,False,1254.0,7,180,7.0,1,0,0,10,4.45,4.28,4.56,4.71,4.83,4.76,4.65,0.16463414634146342,0.04966887417218543,0.1875,78,63,1.0,0.0,1.0,0,8,8,4035,712,0,0,6,11,2,6.5,627.0,1254.0,0.5
4702288,20812835,25.03184,121.55827,信義區,Entire home/apt,0.19726027397260273,0,2,1.0,1.0,1.0,False,3500.0,29,1125,28.8,0,0,0,2,4.33,5.0,4.0,5.0,5.0,4.67,4.67,0.7315035799522673,0.052429667519181586,0.5294117647058824,436,318,0.6,1.0,3.0,0,9,8,4047,188,0,163,18,15,7,27.25,1750.0,3500.0,0.5
4702374,21301096,25.06165,121.54352,中山區,Private room,0.7452054794520548,1,2,1.0,1.0,1.0,False,1490.0,7,300,7.0,0,0,2,0,4.58,3.75,4.42,4.5,4.58,4.58,4.58,0.47651006711409394,0.26859504132231404,0.2608695652173913,102,17,1.0,0.0,1.0,0,8,8,4035,0,0,0,6,16,2,6.0,745.0,1490.0,0.5
4738149,19235741,25.04402,121.56333,信義區,Private room,1.0,1,2,1.0,1.0,1.0,False,304770.0,30,31,30.3,0,0,2,2,,,,,,,,1.0,,0.5652173913043478,273,55,,,0.0,0,4,3,4079,249,739,549,13,21,6,12.409090909090908,152385.0,304770.0,0.5
4749034,8478209,24.98954,121.54164,文山區,Entire home/apt,0.2465753424657534,0,6,2.0,2.0,1.0,False,15429.0,3,1125,3.0,0,0,0,9,4.65,4.78,4.48,4.78,4.91,4.7,4.7,1.0,0.109375,0.0,14,6,0.0,0.0,1.0,0,18,15,4417,220,15,154,0,7,3,1.75,2571.5,7714.5,0.3333333333333333
4777225,24637260,25.03721,121.52759,中正區,Entire home/apt,0.673972602739726,0,8,3.0,4.0,3.0,False,935.0,30,1125,30.0,1,0,0,1,4.39,4.56,4.23,4.8,4.84,4.58,4.46,0.015418502202643172,0.07159353348729793,0.6071428571428571,221,113,0.92,1.0,4.0,0,3,3,3949,30,68,143,17,24,8,8.84,116.875,311.6666666666667,0.5
4844292,24926339,25.07851,121.59599,內湖區,Entire home/apt,0.5260273972602739,0,3,1.0,0.0,1.0,False,1616.0,15,730,15.0,0,0,0,3,4.77,4.79,4.73,4.9,4.92,4.65,4.71,0.18518518518518517,0.5869565217391305,1.3623188405797102,6,4,1.0,1.0,4.0,1,1,1,3940,145,134,228,47,3,0,1.5,538.6666666666666,1616.0,0.0
4845099,9675875,25.13933,121.5446,士林區,Entire home/apt,0.010958904109589041,0,9,3.0,5.0,3.0,False,22995.0,1,365,1.0,0,0,0,6,5.0,4.64,5.0,5.0,5.0,4.7,4.55,0.9824561403508771,0.9029126213592233,1.0,7,4,0.82,1.0,3.0,1,9,9,4355,383,26,0,29,5,2,1.1666666666666667,2555.0,7665.0,0.5555555555555556
4848637,14971125,25.03428,121.53096,中正區,Private room,0.0,0,2,1.0,2.0,1.5,True,660.0,1,30,1.3,0,0,2,1,4.82,4.76,4.94,4.75,4.88,4.94,4.63,0.18243243243243243,0.5364583333333334,0.7368421052631579,241,108,,,0.0,0,12,12,4170,0,171,1000,14,20,10,11.476190476190476,330.0,660.0,1.0
4851830,9678816,25.04197,121.50574,萬華區,Entire home/apt,0.29315068493150687,0,2,1.0,1.0,1.0,False,1188.0,2,1125,2.0,0,1,0,11,4.55,4.75,4.55,4.81,4.81,4.88,4.62,0.13029315960912052,0.12086513994910941,1.1111111111111112,1638,1358,0.82,1.0,4.0,0,7,4,4355,358,62,0,30,143,77,11.375,594.0,1188.0,0.5
4863470,14971125,25.03379,121.53199,中正區,Private room,0.0,0,4,1.0,,1.0,False,,1,30,1.3,0,1,2,1,4.45,4.73,4.41,4.77,4.64,4.91,4.68,,0.25,1.263157894736842,246,107,,,0.0,0,12,12,4170,367,171,1000,24,20,7,11.714285714285714,,,
4890403,14971125,25.03379,121.53199,中正區,Private room,0.0,0,4,1.0,,1.0,False,,1,30,1.3,0,1,2,1,4.33,4.6,4.8,4.73,4.57,4.87,4.47,,0.21614583333333334,1.2105263157894737,246,107,,,0.0,0,12,12,4170,160,171,1000,23,20,7,11.714285714285714,,,
4892246,14971125,25.03379,121.53199,中正區,Private room,0.0,0,1,1.0,,1.5,True,,1,30,1.3,0,1,2,1,4.62,4.69,4.58,4.65,4.73,4.85,4.58,,0.3645833333333333,1.3157894736842106,246,107,,,0.0,0,12,12,4170,0,171,1000,25,20,7,11.714285714285714,,,
4894283,14971125,25.03379,121.53199,中正區,Private room,0.0,0,2,1.0,,1.0,False,,1,30,1.3,0,1,2,1,3.6,4.8,4.0,4.0,4.0,5.0,4.0,,0.052083333333333336,1.2105263157894737,246,107,,,0.0,0,12,12,4170,586,171,1000,23,20,7,11.714285714285714,,,
4912003,14971125,25.03379,121.53199,中正區,Private room,0.0,0,3,1.0,,1.5,True,,1,30,1.0,0,1,2,1,4.71,4.71,4.71,4.57,4.86,4.79,4.85,,0.4140625,1.263157894736842,246,107,,,0.0,0,12,12,4170,995,171,804,24,20,7,11.714285714285714,,,
4934107,24847626,25.06515,121.52331,中山區,Private room,0.0,0,2,1.0,,1.0,False,,2,1125,2.0,0,0,2,0,4.6,4.7,4.5,4.8,4.8,4.5,4.3,,0.2975206611570248,1.173913043478261,373,54,0.91,1.0,4.0,0,17,16,3942,436,332,184,27,39,14,9.325,,,
4938261,24847626,25.06513,121.5234,中山區,Private room,0.0,0,2,1.0,,1.0,False,,2,1125,2.0,0,0,2,0,4.8,4.9,4.9,5.0,4.8,5.0,4.56,,0.5206611570247934,1.173913043478261,373,53,0.91,1.0,4.0,0,17,16,3942,436,332,467,27,39,14,9.325,,,
4944433,24847626,25.06515,121.52331,中山區,Private room,0.0,0,4,2.0,,1.0,False,,2,1125,2.0,0,0,2,0,4.66,4.7,4.64,4.86,4.77,4.71,4.49,,0.359504132231405,1.173913043478261,373,54,0.91,1.0,4.0,0,17,16,3942,474,332,467,27,39,14,9.325,,,
4944559,24847626,25.06513,121.52329,中山區,Private room,0.0136986301369863,0,2,1.0,1.0,1.0,False,2222.0,365,1125,357.0,0,0,2,0,4.79,4.76,4.81,4.69,4.79,4.74,4.57,0.825503355704698,0.5041322314049587,1.3043478260869565,378,54,0.91,1.0,4.0,0,17,16,3942,436,332,467,30,39,14,9.45,1111.0,2222.0,0.5
4951590,25523787,25.03289,121.56319,信義區,Entire home/apt,0.3506849315068493,0,2,1.0,2.0,1.0,False,1893.0,14,365,13.4,1,0,0,2,4.83,4.87,4.78,4.98,4.96,4.98,4.73,0.23389021479713604,0.4462915601023018,0.9411764705882353,378,277,1.0,1.0,4.0,1,23,22,3923,416,53,632,32,14,6,25.2,946.5,1893.0,1.0
4969123,9545735,25.09789,121.52909,士林區,Entire home/apt,0.5315068493150685,0,4,2.0,0.0,2.5,False,3018.0,12,41,12.0,0,0,0,6,4.5,4.83,4.5,5.0,4.83,5.0,4.5,0.6052631578947368,0.1650485436893204,0.3793103448275862,63,35,0.0,,0.0,0,1,1,4362,351,326,540,11,7,1,7.875,754.5,1509.0,0.0
4984328,22516319,25.04514,121.51502,中正區,Entire home/apt,0.4465753424657534,0,6,1.0,3.0,1.0,False,2643.0,1,700,1.0,0,1,0,1,4.79,4.88,4.67,4.92,4.88,4.96,4.8,0.5209251101321586,0.3856812933025404,1.0,1422,1108,0.35,1.0,4.0,0,11,11,4004,1000,1162,266,28,168,63,8.414201183431953,440.5,2643.0,0.5
5001526,25788750,24.99998,121.56952,文山區,Entire home/apt,0.6383561643835617,0,4,1.0,1.0,1.0,False,1814.0,5,730,5.0,0,1,0,9,4.81,4.91,4.7,4.89,4.93,4.6,4.72,0.4358974358974359,0.375,1.3703703703703705,8,4,1.0,1.0,3.0,1,2,2,3918,371,35,1000,37,0,0,8.0,453.5,1814.0,0.25
5081030,22516319,25.04688,121.51529,中正區,Entire home/apt,0.4931506849315068,0,6,1.0,3.0,1.0,False,1915.0,20,1125,20.0,0,1,0,1,4.77,4.87,4.56,4.91,4.93,4.95,4.76,0.33480176211453744,0.33371824480369516,0.9285714285714286,1292,975,0.35,1.0,4.0,0,11,11,4004,1000,1162,266,26,175,75,7.340909090909091,319.1666666666667,1915.0,0.5
5081189,22516319,25.0448,121.51677,中正區,Entire home/apt,0.989041095890411,1,12,2.0,6.0,2.0,False,5686.0,20,1125,1.3,0,0,0,1,4.68,4.75,4.58,4.79,4.79,5.0,4.67,0.8964757709251101,0.20438799076212472,0.8928571428571429,1000,737,0.35,1.0,4.0,0,11,11,4004,661,1162,266,25,141,55,7.042253521126761,473.8333333333333,2843.0,0.5
5111903,17270019,25.030485333548413,121.5600331089432,信義區,Private room,0.21095890410958903,0,1,1.0,1.0,1.0,True,1301.0,2,14,2.0,0,1,2,2,4.77,4.7,4.35,4.62,4.81,4.85,4.69,0.665680473372781,0.4935483870967742,1.0434782608695652,411,106,0.97,1.0,4.0,1,3,3,4115,472,306,31,24,12,6,31.615384615384617,1301.0,1301.0,1.0
5184999,22516319,25.04504,121.51657,中正區,Entire home/apt,0.4438356164383562,0,6,1.0,3.0,1.0,False,2643.0,1,700,1.0,0,1,0,1,4.79,4.87,4.67,4.91,4.9,4.96,4.75,0.5209251101321586,0.3856812933025404,1.2857142857142858,1054,777,0.35,1.0,4.0,0,11,11,4004,719,1162,322,36,149,55,7.026666666666666,440.5,2643.0,0.5
5193504,10007698,25.05005,121.54495,松山區,Entire home/apt,0.12054794520547946,0,2,1.0,1.0,1.0,False,1957.0,4,1125,4.0,0,1,0,10,4.79,4.87,4.81,4.9,4.93,4.89,4.68,0.4024390243902439,0.38741721854304634,0.71875,325,272,0.97,1.0,4.0,1,18,17,4338,299,344,167,23,39,15,8.125,978.5,1957.0,0.5
5222553,25523787,25.03219,121.56118,信義區,Entire home/apt,0.2273972602739726,0,2,1.0,1.0,1.0,False,2202.0,20,365,19.1,0,1,0,2,4.74,4.88,4.8,4.96,4.94,4.99,4.74,0.33770883054892603,0.2928388746803069,1.2058823529411764,383,278,1.0,1.0,4.0,1,23,22,3923,274,53,358,41,13,7,27.357142857142858,1101.0,2202.0,0.5
5290265,22516319,25.04508,121.51466,中正區,Entire home/apt,0.4931506849315068,0,6,1.0,3.0,1.0,False,2608.0,20,1125,20.0,0,0,0,1,4.84,4.86,4.67,4.91,4.91,4.95,4.79,0.5110132158590308,0.5173210161662818,0.8571428571428571,1540,1206,0.35,1.0,4.0,0,11,11,4004,668,1162,266,24,175,67,8.75,434.6666666666667,2608.0,0.5
5352519,22516319,25.04556,121.51492,中正區,Entire home/apt,1.0,1,16,3.0,,3.0,False,,20,1125,20.0,0,1,0,1,4.73,4.91,4.82,5.0,5.0,5.0,4.82,,0.2690531177829099,0.9285714285714286,1423,1110,0.35,1.0,4.0,0,11,11,4004,668,1162,266,26,177,66,7.99438202247191,,,
5369168,8478209,24.99165,121.54168,文山區,Entire home/apt,0.2465753424657534,0,2,1.0,1.0,1.0,False,6696.0,3,365,3.0,0,0,0,9,4.88,4.88,4.88,5.0,5.0,5.0,5.0,0.7692307692307693,0.5625,0.48148148148148145,21,9,0.0,0.0,1.0,0,18,15,4417,565,15,0,13,3,3,5.25,3348.0,6696.0,0.5
5392448,27639138,25.07419,121.51862,大同區,Entire home/apt,1.0,1,7,2.0,3.0,2.0,False,15858.0,2,190,2.0,0,0,0,7,4.75,4.78,4.89,4.89,4.91,4.56,4.64,0.9906976744186047,0.28125,0.5161290322580645,34,21,0.0,0.0,1.0,0,2,2,3883,458,0,505,16,6,0,4.857142857142857,2265.4285714285716,7929.0,0.42857142857142855
5395912,14971125,25.03379,121.53199,中正區,Private room,0.0,0,2,1.0,,1.0,False,,1,30,1.0,0,1,2,1,4.13,4.29,4.0,4.46,4.46,4.71,4.17,,0.16927083333333334,1.2105263157894737,246,107,,,0.0,0,12,12,4170,0,171,805,23,20,7,11.714285714285714,,,
5448667,28262698,25.03989,121.57772,信義區,Private room,0.7232876712328767,1,2,1.0,1.0,1.0,True,600.0,28,365,27.5,0,0,2,2,4.58,4.68,4.6,4.84,4.84,4.77,4.59,0.14201183431952663,0.2806451612903226,1.6521739130434783,248,82,0.89,1.0,4.0,0,6,6,3871,711,323,0,38,5,0,41.333333333333336,300.0,600.0,0.5
5472730,28385059,25.05335,121.50953,大同區,Private room,0.07123287671232877,0,2,1.0,1.0,1.0,False,4380.0,1,365,1.1,1,0,2,7,4.94,4.92,4.98,4.96,4.92,4.88,4.86,0.946969696969697,0.6666666666666666,1.3333333333333333,792,127,1.0,1.0,3.0,0,5,5,3869,250,300,573,24,123,22,6.387096774193548,2190.0,4380.0,0.5
5475006,5363323,25.01301,121.53317,中正區,Private room,0.6602739726027397,0,2,1.0,1.0,1.0,True,1425.0,50,730,50.0,0,0,2,1,4.85,4.87,4.83,4.92,4.93,4.89,4.74,0.5945945945945946,0.5651041666666666,1.7894736842105263,117,68,0.96,1.0,4.0,1,8,7,4590,278,289,525,34,6,5,16.714285714285715,712.5,1425.0,0.5
5475668,5363323,25.01337,121.53426,中正區,Private room,0.5342465753424658,0,1,1.0,1.0,1.0,False,1843.0,30,730,30.0,0,0,2,1,4.9,4.94,4.84,4.96,4.96,4.94,4.85,0.7364864864864865,0.6354166666666666,1.4736842105263157,112,67,0.96,1.0,4.0,1,8,7,4590,261,289,526,28,7,5,14.0,1843.0,1843.0,1.0
5515015,24847626,25.06513,121.52333,中山區,Private room,0.0,0,2,1.0,,1.0,False,,2,1125,2.0,0,0,2,0,4.7,4.9,4.9,4.9,4.9,4.9,4.8,,0.39669421487603307,0.782608695652174,378,55,0.91,1.0,4.0,0,17,16,3942,436,332,467,18,39,14,9.45,,,
5575829,28321231,25.04199,121.507,萬華區,Entire home/apt,0.46301369863013697,0,4,1.0,2.0,1.0,False,2155.0,3,365,3.2,0,0,0,11,4.72,4.76,4.65,4.88,4.92,4.87,4.67,0.629071661237785,0.32061068702290074,1.1481481481481481,1718,1437,0.94,0.99,4.0,1,12,11,3870,308,51,5,31,147,77,11.608108108108109,538.75,2155.0,0.5
5607149,24847626,25.06517,121.5234,中山區,Private room,0.0,0,3,2.0,,1.0,False,,2,1125,2.0,0,0,2,0,4.84,4.89,4.84,4.89,4.89,4.84,4.68,,0.5743801652892562,1.173913043478261,370,54,0.91,1.0,4.0,0,17,16,3942,436,332,467,27,39,14,9.25,,,
5608812,8478209,25.04044,121.56518,信義區,Private room,0.2465753424657534,0,2,1.0,,1.0,False,,3,1125,3.0,0,0,2,2,4.43,4.43,4.14,4.71,4.86,5.0,4.57,,0.1935483870967742,0.2608695652173913,276,62,0.0,0.0,1.0,0,18,15,4417,852,15,179,6,16,7,16.235294117647058,,,
5673023,24847626,25.06517,121.52335,中山區,Private room,0.00821917808219178,0,2,1.0,1.0,1.0,False,1903.0,2,1125,2.0,0,0,2,0,4.8,4.87,4.8,4.87,5.0,4.8,4.67,0.7751677852348994,0.5206611570247934,1.2173913043478262,371,55,0.91,1.0,4.0,0,17,16,3942,436,332,467,28,39,14,9.275,951.5,1903.0,0.5
5680005,22516319,25.04663,121.51504,中正區,Entire home/apt,0.1726027397260274,0,6,1.0,3.0,1.0,False,2643.0,1,700,1.1,0,1,0,1,4.75,4.84,4.63,4.91,4.88,4.97,4.74,0.5209251101321586,0.29330254041570436,1.0,1343,1027,0.35,1.0,4.0,0,11,11,4004,550,1162,368,28,178,73,7.5027932960893855,440.5,2643.0,0.5
5731739,25523787,25.030151615738447,121.56114035484477,信義區,Entire home/apt,0.34794520547945207,0,4,2.0,2.0,2.0,False,2716.0,20,365,19.6,1,0,0,2,4.58,4.64,4.46,4.81,4.83,4.78,4.52,0.5023866348448688,0.13427109974424553,1.0588235294117647,395,281,1.0,1.0,4.0,1,23,22,3923,374,53,550,36,11,6,32.916666666666664,679.0,1358.0,0.5
5770849,22516319,25.04485,121.51682,中正區,Entire home/apt,0.2465753424657534,0,4,1.0,2.0,1.0,False,2395.0,20,1125,20.0,0,1,0,1,4.77,4.89,4.63,4.92,4.93,4.98,4.75,0.45594713656387664,0.33371824480369516,0.9642857142857143,991,728,0.35,1.0,4.0,0,11,11,4004,1000,1162,266,27,141,55,6.97887323943662,598.75,2395.0,0.5
